ClassID,Rank,MaxLevel,BarrackStance,StartPosX,StartPosY,StartPosZ,SkipStartPosX,SkipStartPosY,SkipStartPosZ,S_StartPosX,S_StartPosY,S_StartPosZ,STR,DEX,CON,INT,MNA,LUCK,JobRate_HP,JobRate_ATK,JobHitCount,JobRate_SP,Revision_ATK,Revision_MATK,Revision_SklATK,DefaultHaveItemCount1,DefaultHaveItemQuickSlot1,DefaultHaveItemCount2,DefaultHaveItemQuickSlot2,DefaultHaveItemCount3,DefaultHaveItemQuickSlot3,DefaultHaveItemCount4,DefaultHaveItemQuickSlot4,DefaultHaveItemCount5,DefaultHaveItemQuickSlot5,DefaultHaveItemCount6,DefaultHaveItemQuickSlot6,DefaultHaveItemCount7,DefaultHaveItemQuickSlot7,JumpSpeed_H,JumpSpeed_V,ClassName,Name,EngName,CtrlType,Initial,Caption1,Caption2,Caption3,Rating,DefaultCostume,Icon,ChangeJobCondition1,ChangeJobCondition2,ChangeJobCondition3,MaleBodyType,FemaleBodyType,Faction,Lock,StartMap,SkipStartMap,StartSingleMap,DefHaveAbil,DefHaveSkill,DPCSkillList,DefHaveSkillVan,DefaultHaveItem1,DefaultHaveItem2,DefaultHaveItem3,DefaultHaveItem4,DefaultHaveItem5,DefaultHaveItem6,DefaultHaveItem7,RH,BODY,SHIRT,OUTER,PANTS,GLOVES,BOOTS,JumpChangeToDir,TabTarget,DefFile_LH,ChangeJobQuest1,ChangeJobQuest2,ChangeJobQuest3,ChangeJobQuest4,ChangeJobQuest5,ChangeJobQuest6,ChangeJobQuest7,ChangeJobQuest8,ChangeJobQuest9,ChangeJobQuest10
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_3,쿼렐슈터,QuarrelShooter,Archer,QRS,"방패와 쇠뇌를 사용하는 쿼렐슈터는 엄폐물을 사용하여 전략적인 플레이를 하는 클래스로, 적의 원거리 공격을 방어하는 동시에 쇠뇌 기술로 접근하는 적을 처리할 수 있습니다.","방패와 쇠뇌를 사용하는 쿼렐슈터는 엄폐물을 사용하여 전략적인 플레이를 하는 클래스로, 적의 원거리 공격을 방어하는 동시에 쇠뇌 기술로 접근하는 적을 처리할 수 있습니다.","방패와 쇠뇌를 사용하는 쿼렐슈터는 엄폐물을 사용하여 전략적인 플레이를 하는 클래스로, 적의 원거리 공격을 방어하는 동시에 쇠뇌 기술로 접근하는 적을 처리할 수 있습니다.",2/4/4/3,costume_Char3_3,c_archer_quarrelshooter,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,JOB_QUARRELSHOOTER1,JOB_QUARREL2_1,JOB_QUARREL3_1,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_4,레인저,Ranger,Archer,RAG,레인저는 활을 사용하여 원거리에서 빠른 사격을 하는 클래스로 다수의 적을 상대하는데 특화되어 있습니다.,레인저는 활을 사용하여 원거리에서 빠른 사격을 하는 클래스로 다수의 적을 상대하는데 특화되어 있습니다.,레인저는 활을 사용하여 원거리에서 빠른 사격을 하는 클래스로 다수의 적을 상대하는데 특화되어 있습니다.,4/1/3/1,costume_Char3_4,c_archer_ranger,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,JOB_HUNTER1,JOB_RANGER2_1,JOB_RANGER3_1,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_5,새퍼,Sapper,Archer,SAP,새퍼는 덫을 설치하는 궁수로 적군을 자신의 트랩으로 유인하여 공격하는 클래스 입니다.,새퍼는 덫을 설치하는 궁수로 적군을 자신의 트랩으로 유인하여 공격하는 클래스 입니다.,새퍼는 덫을 설치하는 궁수로 적군을 자신의 트랩으로 유인하여 공격하는 클래스 입니다.,3/1/5/4,costume_Char3_5,c_archer_sapper,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,JOB_SAPPER2_1,JOB_SAPPER3_1,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_6,무고사,Wugushi,Archer,WUG,독을 전문적으로 사용하는 무고사는 비전의 방법으로 만든 여러가지 고독을 사용해 적을 공격하거나 고혹하게 합니다. ,독을 전문적으로 사용하는 무고사는 비전의 방법으로 만든 여러가지 고독을 사용해 적을 공격하거나 고혹하게 합니다. ,독을 전문적으로 사용하는 무고사는 비전의 방법으로 만든 여러가지 고독을 사용해 적을 공격하거나 고혹하게 합니다. ,4/1/3/2,costume_Char3_6,c_archer_wugushi,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,JOB_WUGU3_1,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_7,하카펠,Hackapell,Archer,HAC,하카펠,하카펠,하카펠,3/3/3,costume_Char3_7,c_archer_hackapell,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_8,스카우트,Scout,Archer,SCT,정찰과 침투에 특화된 스카우트는 자신의 모습을 숨길 수 있고 주변의 상황을 동료에게 전달하여 전투를 유리하게 이끌 수 있습니다. ,정찰과 침투에 특화된 스카우트는 자신의 모습을 숨길 수 있고 주변의 상황을 동료에게 전달하여 전투를 유리하게 이끌 수 있습니다. ,정찰과 침투에 특화된 스카우트는 자신의 모습을 숨길 수 있고 주변의 상황을 동료에게 전달하여 전투를 유리하게 이끌 수 있습니다. ,3/3/4/3,costume_Char3_8,c_archer_scout,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,JOB_SCOUT3_1,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_9,로그,Rogue,Archer,ROG,로그,로그,로그,3/3/3,costume_Char3_9,c_archer_rogue,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_10,슈바르츠라이터,SchwarzeReiter,Archer,SCH,슈바르츠라이터,슈바르츠라이터,슈바르츠라이터,3/3/3,costume_Char3_9,c_archer_schwarzereiter,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_11,플레처,Fletcher,Archer,FLT,플레처,플레처,플레처,3/3/3,costume_Char3_9,c_archer_fletcher,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_12,파이드파이퍼,PiedPiper,Archer,PDP,파이드파이퍼,파이드파이퍼,파이드파이퍼,3/3/3,costume_Char3_9,c_archer_fletcher,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,18432,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char3_13,감정사,Appraiser,Archer,APP,감정사,감정사,감정사,3/3/3,costume_Char3_9,c_archer_fletcher,,,,PC_ARC_M,PC_ARC_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Bow_Attack,Bow_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,20480,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_1,클레릭,Cleric,Cleric,CLR,"클레릭은 여신의 은총으로 동료에게는 치유와 보호 마법을, 적군에게는 강력한 타격을 줍니다.","클레릭은 여신의 은총으로 동료에게는 치유와 보호 마법을, 적군에게는 강력한 타격을 줍니다.","클레릭은 여신의 은총으로 동료에게는 치유와 보호 마법을, 적군에게는 강력한 타격을 줍니다.",2/3/3/4,costume_Char4_1,c_cleric_cleric,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,Sword#Staff#Mace,Default#Hammer_Attack#Common_DaggerAries,Hammer_Attack,,Drug_HP1_Q,Drug_SP1_Q,Drug_STA1_Q,Mic,,,Escape_Orb,MAC01_101,,TOP01_101,,LEG01_101,,,YES,YES,,JOB_CLERIC1,JOB_CLERIC2_1,JOB_CLERIC3_1,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_2,프리스트,Priest,Cleric,PRS,프리스트는 성물을 사용하여 동료에게 축복을 내리고 성스러운 힘으로 죽은 이를 부활 시키는 성직자 클래스 입니다.,프리스트는 성물을 사용하여 동료에게 축복을 내리고 성스러운 힘으로 죽은 이를 부활 시키는 성직자 클래스 입니다.,프리스트는 성물을 사용하여 동료에게 축복을 내리고 성스러운 힘으로 죽은 이를 부활 시키는 성직자 클래스 입니다.,1/3/4/5,costume_Char4_2,c_cleric_priest,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,JOB_PRIEST1,JOB_PRIEST2_1,JOB_PRIEST3_1,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_3,크리비,Krivi,Cleric,KRV,불을 섬기는 사제인 크리비는 성스러운 불을 사용하여 동료의 회복을 돕거나 적에게 강력한 피해를 입힙니다.,불을 섬기는 사제인 크리비는 성스러운 불을 사용하여 동료의 회복을 돕거나 적에게 강력한 피해를 입힙니다.,불을 섬기는 사제인 크리비는 성스러운 불을 사용하여 동료의 회복을 돕거나 적에게 강력한 피해를 입힙니다.,3/1/2/4,costume_Char4_3,c_cleric_kriwi,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,JOB_KRIWI1,JOB_KRIVI2_1,JOB_KRIVI3_1,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_4,보코르,Bokor,Cleric,BOK,부두술의 사제인 보코르는 죽은 사체를 되살려 좀비로 만들거나 적에게 저주를 걸어 멀리서 괴롭힐 수 있습니다.,부두술의 사제인 보코르는 죽은 사체를 되살려 좀비로 만들거나 적에게 저주를 걸어 멀리서 괴롭힐 수 있습니다.,부두술의 사제인 보코르는 죽은 사체를 되살려 좀비로 만들거나 적에게 저주를 걸어 멀리서 괴롭힐 수 있습니다.,3/2/5/3,costume_Char4_4,c_cleric_bokor,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,JOB_BOCORS1,JOB_BOKOR3_1,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_5,드루이드,Druid,Cleric,DRU,드루이드,드루이드,드루이드,3/3/3,costume_Char4_5,c_cleric_druid,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_6,사두,Sadhu,Cleric,SAD,"사두는 자신의 영혼을 유체화하여 적의 눈에 보이지 않게 활동하거나, 자신의 힘을 동료에게 전송할 수 있습니다. ","사두는 자신의 영혼을 유체화하여 적의 눈에 보이지 않게 활동하거나, 자신의 힘을 동료에게 전송할 수 있습니다. ","사두는 자신의 영혼을 유체화하여 적의 눈에 보이지 않게 활동하거나, 자신의 힘을 동료에게 전송할 수 있습니다. ",3/1/4/3,costume_Char4_6,c_cleric_sadhu,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,JOB_SADU3_1,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_7,딥디르비,Dievdirbys,Cleric,DDR,딥디르비는 성스러운 조각상을 깎아 배치합니다. 이 조각상들은 동료을 보호하거나 적을 공격합니다. ,딥디르비는 성스러운 조각상을 깎아 배치합니다. 이 조각상들은 동료을 보호하거나 적을 공격합니다. ,딥디르비는 성스러운 조각상을 깎아 배치합니다. 이 조각상들은 동료을 보호하거나 적을 공격합니다. ,2/1/4/5,costume_Char4_7,c_cleric_dievdirbys,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,JOB_DIEVDIRBYS2,JOB_DIEVDIRBYS3_1,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_8,오라클,Oracle,Cleric,ORC,오라클,오라클,오라클,3/3/3,costume_Char4_8,c_cleric_oracle,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_9,몽크,Monk,Cleric,MNK,신체 단련을 통한 수련으로 여신의 은총을 더해가는 성직자입니다.,신체 단련을 통한 수련으로 여신의 은총을 더해가는 성직자입니다.,신체 단련을 통한 수련으로 여신의 은총을 더해가는 성직자입니다.,3/3/3,costume_Char4_9,c_cleric_monk,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_10,파드너,Pardoner,Cleric,PDN,여신의 권능이 재물에도 있음을 부정하지 않는 성직자입니다.,여신의 권능이 재물에도 있음을 부정하지 않는 성직자입니다.,여신의 권능이 재물에도 있음을 부정하지 않는 성직자입니다.,3/3/3,costume_Char4_10,c_cleric_pardoner,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_11,팔라딘,Paladin,Cleric,PLD,강력한 전투력을 발휘하는 팔라딘은 성스러운 힘으로 주변의 동료들을 보호하거나 마신을 숭배하던 적을 개종시켜 여신을 위해 싸우게 합니다.,강력한 전투력을 발휘하는 팔라딘은 성스러운 힘으로 주변의 동료들을 보호하거나 마신을 숭배하던 적을 개종시켜 여신을 위해 싸우게 합니다.,강력한 전투력을 발휘하는 팔라딘은 성스러운 힘으로 주변의 동료들을 보호하거나 마신을 숭배하던 적을 개종시켜 여신을 위해 싸우게 합니다.,3/3/2/5,costume_Char4_11,c_cleric_paladin,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,JOB_PALADIN3_1,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_12,군목,Chaplain,Cleric,CHA,군목,군목,군목,3/3/3,costume_Char4_11,c_cleric_paladin,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,JOB_PALADIN3_1,,,,,,,
0,0,0,19456,0,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,Char4_13,양치기,Shepherd,Cleric,SHP,양치기,양치기,양치기,3/3/3,costume_Char4_11,c_cleric_paladin,,,,PC_CLR_M,PC_CLR_F,Law,Male,f_siauliai_west,f_siaulei_1003_tuto,,,Default#Hammer_Attack,Hammer_Attack,,,,,,,,,NoWeapon,,,,,,,YES,YES,,,,JOB_PALADIN3_1,,,,,,,
