ClassID,ActiveState,Level,ClassName,Name,Icon,Job,SkillCategory,Desc,BuyGroup,ActiveGroup,AlwaysActive,Script,Desc2
0,0,0,Linker2,행멘스낫: 대미지추가,ability_Wizard_Linker2,Char2_7,,스킬 [행맨스낫]에 피격 된 적들은 특성 레벨 당 자신의 마법 피해의 20% 만큼 추가 피해를 입습니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Linker3,탯줄: 잔존방어,ability_Wizard_Linker3,Char2_7,,"스킬 [탯줄]을 사용 시, 물리 방어력이 특성 레벨 당 10% 남아있게 됩니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Linker4,스피리추얼 체인: 지속시간,ability_Wizard_Linker4,Char2_7,,스킬 [스피리추얼 체인] 스킬의 지속시간이 특성 레벨 당 2초 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Linker5,조인트페널티: 대미지추가,ability_Wizard_Linker5,,,스킬 [조인트페널티] 링크에 닿는 적이 레벨당 마법 피해의 20% 만큼 추가대미지를 입습니다,,,NO,SCR_ABIL_NONE,
0,0,0,Linker6,행맨스낫: 스플래시방어,ability_Wizard_Linker6,Char2_7,,스킬 [행맨스낫]으로 모아진 적들의 스플래시 방어가 1 감소합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Thaumaturge1,크기 확대: 이동속도 감소,ability_Wizard_Thaumaturge1,Char2_10,,"스킬 [크기 확대]로 대형이 된 적의 이동속도가 특성 레벨 당 10% 감소하고, 물리, 마법 공격력이 특성 레벨 당 5% 증가합니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Thaumaturge2,크기 축소: 이동속도 증가,ability_Wizard_Thaumaturge2,Char2_10,,"스킬 [크기 축소]로 소형이 된 적의 이동속도가 특성 레벨 당 5% 증가하고, 물리, 마법 공격력이 특성 레벨 당 10% 감소합니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Thaumaturge3,크기 확대: 대미지추가,ability_Wizard_Thaumaturge3,Char2_10,,"스킬 [크기 확대]로 크기가 변경될 때 마다, 특성 레벨 당 마법 공격력의 30% 만큼 대미지를 줍니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Thaumaturge4,크기 축소: 대미지추가,ability_Wizard_Thaumaturge4,Char2_10,,"스킬 [크기 축소]로 크기가 변경될 때 마다, 특성 레벨 당 마법 공격력의 30% 만큼 대미지를 줍니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Thaumaturge5,오른팔 강화: 지속시간,ability_Wizard_Thaumaturge5,Char2_10,,스킬 [오른팔 강화]의 지속시간이 특성 레벨 당 1초 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Elementalist1,일렉트로큐트: 결빙 마법피해,ability_Wizard_Elementalist1,Char2_11,,"스킬 [일렉트로큐트]를 [결빙]된 적에게 사용 시, 특성 레벨 당 마법 공격력의 50% 만큼 추가 피해를 입힙니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Elementalist2,스톤 커스: 석화 수 증가,ability_Wizard_Elementalist2,Char2_11,,스킬 [스톤 커스]로 [석화]를 걸 수 있는 수가 특성 레벨만큼 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Elementalist3,홍염: 프로미넌스 배회,ability_Wizard_Elementalist3,Char2_11,,스킬 [홍염]의 프로미넌스가 좀 더 좁은 범위 안에서 배회합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Elementalist4,헤일: 결빙,ability_Wizard_Elementalist4,Char2_11,,스킬 [헤일]에 적이 피격될 때마다 특성 레벨 당 5% 확률로 [결빙]에 걸립니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Elementalist5,메테오: 회피,ability_Wizard_Elementalist5,Char2_11,,스킬 [메테오] 챠지 중 회피가 특성 레벨 당 10 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Elementalist6,엘레멘탈리스트: 저항,ability_Wizard_Elementalist6,Char2_11,,"자신의 불, 얼음, 전기속성 저항이 특성 레벨 당 5 증가합니다.",,,NO,SCR_ABIL_ELEMENTALIST6,
0,0,0,Chronomancer1,퀴큰: 치명타 발생,ability_Wizard_Chronomancer1,Char2_8,,"스킬 [퀴큰] 효과에 치명타 발생이 특성 레벨 당 5% 증가하고, 회피가 특성 레벨 당 2% 감소합니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Chronomancer2,슬로우: 치명타 방어,ability_Wizard_Chronomancer2,Char2_8,,스킬 [슬로우]에 걸린 적의 치명타 저항이 캐릭터의 지능만큼 감소합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Chronomancer3,삼사라: 두마리,ability_Wizard_Chronomancer3,Char2_8,,스킬 [삼사라]에 걸린적이 죽고 살아날때 특성 레벨 당 1% 확률로 두마리가 나타납니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Chronomancer4,스톱: 보스몬스터 제어,ability_Wizard_Chronomancer4,Char2_8,,"스킬 [스톱]이 보스 몬스터도 멈출 수 있습니다. 단, 피격되면 해제되고 한번 걸렸던 보스는 다시 걸리지 않습니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Chronomancer5,백마스킹: 공황,ability_Wizard_Chronomancer5,Char2_8,,스킬 [백마스킹] 사용 후 어그로가 끌린 적은 특성 레벨 당 2초 동안 [공황]에 걸립니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Mark,멀티샷: 치명타 발생,ability_archer_Mark,Char3_1,Archer_Multishot,스킬 [멀티샷]의 치명타 확률이 특성 레벨 당 1% 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Overwhelming,풀드로우: 넉백거리,ability_archer_Overwhelming,Char3_1,Archer_Fulldraw,스킬 [풀드로우]의 밀치는 힘이 50 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,OverLimit,풀드로우: 챠징속도,ability_archer_OverLimit,,Archer_Fulldraw,스킬 [풀드로우]의 차징속도가 레벨당 0.5초 감소합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Focusing,닐링샷: 치명타 발생,ability_archer_Focusing,Char3_1,Archer_Kneelingshot,[닐링샷] 상태에서 치명타 발생이 특성 레벨 당 2% 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Cleric1,큐어: 피해 주기,ability_cleric_Cleric1,Char4_1,,스킬 [큐어] 마법진의 주기가 0.2초 감소합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Cleric2,디바인,ability_cleric_Cleric2,,,[힐] 스킬을 아군이 밟았을 때 5초간 레벨당 1 만큼 신성 공격력이 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Cleric3,힐: 추가 생성,ability_cleric_Cleric3,Char4_1,,스킬 [힐]을 사용할 때 특성 레벨 당 2% 확률로 자신도 [힐] 효과를 받습니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Cleric4,디프로텍티드 존: 적을 따라다님,ability_cleric_Cleric4,,,스킬 [디프로텍티드 존] 마법진이 주변 가까운 몬스터를 따라다닙니다,,,NO,SCR_ABIL_NONE,
0,0,0,Cleric5,디프로텍티드 존: 유지시간,ability_cleric_Cleric5,Char4_1,,스킬 [디프로텍티드 존] 마법진의 유지시간이 특성 레벨 당 1초 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Cleric6,디바인 마이트: 악마형 대미지,ability_cleric_Cleric6,Char4_1,,스킬 [디바인 마이트] 마법진에 악마형 몬스터가 들어온다면 마법 공격력의 100%만큼 대미지를 줍니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Priest1,아스퍼션: 방어력 감소,ability_cleric_Priest1,,,스킬 [아스퍼션]이 몬스터의 방어력을 특성 레벨 당 8% 감소시킵니다. 대신에 소비하는 성수가 2개로 늘어납니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Priest3,몬스트런스: 적을 따라다님,ability_cleric_Priest3,,,스킬 [몬스트런스] 마법진이 주변 가까운 몬스터를 따라다닙니다,,,NO,SCR_ABIL_NONE,
0,0,0,Priest4,몬스트런스: 회피 방어,ability_cleric_Priest4,,,"스킬 [몬스트런스] 마법진에 아군이 들어가면 대상의 회피, 물리 방어력이 5초 동안 특성 레벨 당 2% 증가합니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Priest5,블레싱: 공격 횟수,ability_cleric_Priest5,Char4_2,,스킬 [블레싱]의 공격 횟수가 특성 레벨 당 1 증가합니다. 소비하는 홀리 파우더가 2개로 늘어납니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Priest6,블레싱: 추가 버프,ability_cleric_Priest6,Char4_2,,스킬 [블레싱]의 대상의 수가 특성 레벨 당 1 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Priest7,사크라멘트: 암흑 속성저항,ability_cleric_Priest7,Char4_2,,스킬 [사크라멘트] 스킬이 활성화 되어 있는 동안 암흑 속성 저항이 특성 레벨 당 5 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Priest8,리저렉션: HP 회복,ability_cleric_Priest8,,,스킬 [리저렉션]으로 부활 한 캐릭터는 최대 HP에서 레벨당 10%를 회복됩니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Priest9,리저렉션: 부활 횟수,ability_cleric_Priest9,Char4_2,,스킬 [리저렉션]의 부활 대상의 수가 특성 레벨 당 1 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Priest10,둔기 마스터리: 스턴,ability_cleric_Priest10,Char4_1,,[둔기] 계열 무기로 평타 공격 시 피격된 적은 특성 레벨 당 2% 확률로 스턴에 걸립니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Kriwi1,크리비: 불속성 저항,ability_cleric_Kriwi1,Char4_3,,"캐릭터의 불속성 저항이 특성 레벨 당 5 증가하고, 암흑 저항이 특성 레벨 당 3 감소합니다.",,,NO,SCR_ABIL_KRIWI1,
0,0,0,Kriwi2,잘챠이: 지능,ability_cleric_Kriwi2,,,스킬 [잘챠이]가 성직자계열에게 주던 효과가 힘에서 지능으로 변경되어 적용됩니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Kriwi3,디바인 스티그마: 지능,ability_cleric_Kriwi3,,,"스킬 [디바인 스티그마] 사용으로 힘이 증가되지 않지만, 지능이 스킬 레벨당 20% 증가합니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Kriwi4,자이바스: 스플래시 ,ability_cleric_Kriwi4,Char4_3,,"스킬 [자이바스]가 캐릭터의 스플래시에 영향을 받아, 한번에 여러 명의 대상에게 피해를 줍니다. (총 횟수가 늘어나진 않습니다.)",,,NO,SCR_ABIL_NONE,
0,0,0,Kriwi5,다이노: 지속시간,ability_cleric_Kriwi5,Char4_3,,스킬 [다이노]의 효과 지속시간이 특성 레벨 당 40초 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Bokor1,헥싱: 스플래시,ability_cleric_Bokor1,,,스킬 [헥싱]의 스플래시가 레벨당 1 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Bokor2,에피지: 블라인드,ability_cleric_Bokor2,Char4_4,,스킬 [에피지]에 피격되는 적이 피격될 때마다 특성 레벨 당 5% 확률로 상태 [블라인드]에 걸립니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Bokor3,오구베베: 힘 감소,ability_cleric_Bokor3,Char4_4,,스킬 [오구베베] 범위 안에 적의 힘이 특성 레벨 당 2만큼 감소합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Bokor4,댐발라: 좀비 출현 확률,ability_cleric_Bokor4,Char4_4,,스킬 [댐발라]의 새 좀비 출현 확률이 특성 레벨 당 2% 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Bokor5,브와 카이망: 좀비 방어,ability_cleric_Bokor5,Char4_4,,스킬 [브와 카이망]에 사용되는 좀비들의 물리 방어력이 특성 레벨 당 3 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Bokor7,마캉달: 누적대미지,ability_cleric_Bokor7,,,스킬 [마캉달]이 활성화 되어 있는 동안 누적되는 대미지가 레벨당 10% 감소됩니다,,,NO,SCR_ABIL_NONE,
0,0,0,Bokor8,좀비 만들기: 좀비화,ability_cleric_Bokor8,Char4_4,,스킬 [좀비 만들기]의 최대 좀비의 수가 특성 레벨 당 1 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Dievdirbys1,목각 공격: 획득확률,ability_cleric_Dievdirbys1,Char4_7,,스킬 [목각 공격]으로 재료를 획득할 확률이 특성 레벨 당 5% 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Dievdirbys2,조각가,ability_cleric_Dievdirbys2,,,[목각 공격] 스킬이 식물형 몬스터에게 레벨당 5% 추가대미지를 입힙니다,,,NO,SCR_ABIL_NONE,
0,0,0,Dievdirbys3,부엉이 조각상: 유지 개수,ability_cleric_Dievdirbys3,,,스킬 [부엉이 조각상]의 유지 개수가 레벨당 1 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Dievdirbys4,부엉이 조각상: 화염,ability_cleric_Dievdirbys4,,,스킬 [부엉이 조각상] 스킬의 공격에 적이 피격될때마다 레벨당 5% 확률로 5초간 캐릭터 마법 피해의 5% 만큼 상태 [화염]에 걸립니다,,,NO,SCR_ABIL_NONE,
0,0,0,Dievdirbys5,세계수의 조각: 끌어당김,ability_cleric_Dievdirbys5,Char4_7,,스킬 [세계수의 조각] 범위안에 있는 적을 끌어 당깁니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Dievdirbys6,딥디르비: 식물형 대미지,ability_cleric_Dievdirbys6,Char4_7,,[둔기] 착용 시 식물형 몬스터에게 특성 레벨 당 물리 공격력의 10%만큼 추가대미지를 줍니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Dievdirbys7,제미나 여신상: 유지시간,ability_cleric_Dievdirbys7,Char4_7,,스킬 [제미나 여신상]의 유지시간이 특성 레벨 당 2초 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Sadhu1,유체 이탈: 이동 거리,ability_cleric_Sadhu1,,,스킬 [유체 이탈]로 이동할 수 있는 최대 거리가 레벨당 1m 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Sadhu2,유체 이탈: 회피,ability_cleric_Sadhu2,Char4_6,,스킬 [유체 이탈]이 활성화되어 있는 동안 본체의 회피가 특성 레벨 당 10% 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Sadhu3,유체 폭발: 넉다운,ability_cleric_Sadhu3,Char4_6,,스킬 [유체 폭발]에 피격된 적이 넘어집니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Sadhu4,프라크리티: HP 회복,ability_cleric_Sadhu4,Char4_6,,스킬 [프라크리티] 사용 시 특성 레벨 당 최대 HP의 5%만큼 HP를 회복합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Sadhu5,유체 기본 공격: 적 방어력 약화,ability_cleric_Sadhu5,Char4_6,,유체 상태에서의 기본 공격에 맞은 적은 특성 레벨 당 5% 확률로 [방어력 약화]에 걸립니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Paladin1,레지스트 엘레멘츠: 저항,ability_cleric_Paladin1,Char4_11,,"스킬 [레지스트 엘레멘츠] 사용 시 불, 얼음, 전기속성 저항이 특성 레벨 당 5 증가하고 독, 땅속성 저항이 특성 레벨 당 5 감소합니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Paladin2,배리어: 찌르기피해,ability_cleric_Paladin2,,,스킬 [배리어] 안에 있는 아군의 찌르기 피해가 레벨당 10% 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Paladin3,배리어: 신성대미지,ability_cleric_Paladin3,Char4_11,,스킬 [배리어]에 부딪힌 적은 특성 레벨 당 마법 공격력의 20%만큼 신성 대미지를 입습니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Paladin4,스마이트: 낙하대미지,ability_cleric_Paladin4,Char4_11,,스킬 [스마이트]로 공중에 뜬 적이 떨어지면서 물리 공격력의 50%만큼 대미지를 입습니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Paladin5,턴 언데드: 정신,ability_cleric_Paladin5,Char4_11,,스킬 [턴 언데드]의 즉사 확률이 자신의 정신에도 영향을 받습니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Paladin6,개종: 힘 증가,ability_cleric_Paladin6,Char4_11,,스킬 [개종]으로 개종된 몬스터의 힘이 캐릭터 힘의 10%만큼 추가로 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Archer5,보우 마스터리,ability_archer_archer1,Char3_1,,[양손활] 장착 시 공중형 몬스터에게 물리 공격력의 20% 추가대미지를 줍니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Archer6,오블리크 샷: 슬로우,ability_archer_archer2,Char3_1,,"스킬 [스위프트스텝]이 활성화 중일 때, 스킬 [오블리크 샷] 사용 시 피격된 적들이 특성 레벨 당 5% 확률로 [슬로우]에 걸립니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Archer7,멀티샷-SP회복,ability_archer_archer3,,,[멀티샷]이 치명타로 적중 시 특성 Lv x 5% SP회복,,,NO,SCR_ABIL_NONE,
0,0,0,Archer8,스위프트스텝: 치명타,ability_archer_archer4,Char3_1,,"스킬 [스위프트스텝]이 활성화 중일 때, 자신의 치명타 발생이 특성 레벨 당 10% 증가합니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Archer9,풀드로우: 방어감소,ability_archer_archer5,Char3_1,,스킬 [풀드로우]로 꿰어진 적의 물리 방어력이 특성 레벨 당 2% 만큼 감소합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Ranger1,배라지: 넉백,ability_archer_ranger1,Char3_4,,스킬 [배라지]에 피격된 적이 특성 레벨 당 10% 확률로 밀려납니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Ranger2,하이앵커링: 방향회전,ability_archer_ranger2,,,스킬 [하이앵커링] 챠지 중 방향회전이 가능해집니다,,,NO,SCR_ABIL_NONE,
0,0,0,Ranger3,바운스샷: 슬로우,ability_archer_ranger3,Char3_4,,스킬 [바운스샷]에 피격된 적이 특성 레벨 당 3% 확률로 [슬로우]에 걸립니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Ranger4,스테디에임: 공속잔존,ability_archer_ranger4,,,스킬 [스테디에임]으로 느려지는 캐릭터의 공속이 레벨당 5% 만큼 잔존합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Ranger5,화살비,ability_archer_ranger5,,,[화살비],,,NO,SCR_ABIL_NONE,
0,0,0,QuarrelShooter1,파비스 설치: 개수,ability_archer_quarrelshooter1,,,"스킬 [파비스 설치] 설치물을 유지할 수 있는 개수가 2개로 늘어나지만, 파비스의 HP가 반으로 줄어듭니다",,,NO,SCR_ABIL_NONE,
0,0,0,QuarrelShooter2,캘트롭 뿌리기: 유지시간,ability_archer_quarrelshooter2,Char3_3,,스킬 [캘트롭 뿌리기] 마름쇠의 유지시간이 특성 레벨 당 1초 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,QuarrelShooter3,캘트롭 뿌리기: 출혈,ability_archer_quarrelshooter3,Char3_3,,스킬 [캘트롭 뿌리기]을 밟으면 특성 레벨 당 8% 확률로 [출혈]에 걸립니다.,,,NO,SCR_ABIL_NONE,
0,0,0,QuarrelShooter4,스톤샷: 스턴,ability_archer_quarrelshooter4,,,스킬 [스톤샷]의 스턴 확률이 레벨당 5% 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,QuarrelShooter5,래피드파이어: 방향회전,ability_archer_quarrelshooter5,,,스킬 [래피드파이어] 챠지 중 방향회전이 가능해집니다(샷 하면 회전 불가능),,,NO,SCR_ABIL_NONE,
0,0,0,QuarrelShooter6,돌멩이 줍기: 개수,ability_archer_quarrelshooter6,Char3_3,,스킬 [돌멩이 줍기]로 줍는 돌 탄환의 개수가 [스킬레벨]로 고정됩니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Sapper1,브룸트랩: 회전수,ability_archer_sapper1,Char3_5,,"스킬 [브룸트랩]의 회전초가 특성 레벨 당 0.2초 감소하고, 회전수가 특성 레벨 당 1 감소합니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Sapper2,크레모어: 스플래시,ability_archer_sapper2,Char3_5,,스킬 [크레모어]의 스플래시가 특성 레벨 당 1 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Sapper3,푼지스테이크: 낙하피해,ability_archer_sapper3,Char3_5,,"스킬 [푼지스테이크]로 날아간 적이 떨어진 곳에 적이 있다면, 그 적은 캐릭터 물리 공격력의 50%만큼 대미지를 입습니다. ",,,NO,SCR_ABIL_NONE,
0,0,0,Sapper4,데토네이트 트랩: 파티트랩,ability_archer_sapper4,,,스킬 [데토네이트 트랩]으로 터트릴 수 있는 마법진의 갯수가 레벨당 1개 만큼 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Hunter1,포인팅: 공포,ability_archer_hunter1,Char3_2,,스킬 [포인팅]에 찍힌 몬스터는 특성 레벨 당 10% 확률로 [공포]에 걸립니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Hunter2,코싱: 어그로,ability_archer_hunter2,Char3_2,,스킬 [코싱]으로 물린 적이 컴패니언을 공격합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Hunter3,리트리브: 방어감소,ability_archer_hunter3,Char3_2,,스킬 [리트리브]에 당하는 적은 방어력이 특성 레벨 당 5 감소합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Hunter4,스내칭: 공중적 대미지,ability_archer_hunter4,Char3_2,,"스킬 [스내칭]으로 땅에 떨어진 공중형 몬스터는 베기, 타격 속성 공격에 특성 레벨 당 20% 추가대미지를 입습니다.",,,NO,SCR_ABIL_NONE,
0,0,0,Hunter5,프레이즈: 이동속도,ability_archer_hunter5,Char3_2,,스킬 [프레이즈]로 증가하는 컴패니언의 이동속도가 특성 레벨 당 5% 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Hunter6,하운딩: 공황,ability_archer_hunter6,Char3_2,,스킬 [하운딩]으로 발견된 적이 특성 레벨 당 10% 확률로 [혼란]에 걸립니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Wugushi1,해독: 독 면역,ability_archer_wugushi1,Char3_6,,스킬 [해독]으로 [독]이 해제된 캐릭터는 레벨 당 2초간 [독]에 면역이 됩니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Wugushi2,취시-독사용,ability_archer_wugushi2,,,[취시] 스킬의 독 사용량이 특성 Lv x 5% 감소,,,NO,SCR_ABIL_NONE,
0,0,0,Wugushi3,고혹: 독 유지,ability_archer_wugushi3,,,스킬 [고혹]으로 상태 [혼란]이 걸린 적은 레벨당 5% 확률로 걸려있는 상태 [독]이 해제되지 않습니다,,,NO,SCR_ABIL_NONE,
0,0,0,Wugushi4,오공고: 숙주 지속,ability_archer_wugushi4,Char3_6,,스킬 [오공고]의 숙주 상태가 특성 레벨 당 2초 만큼 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Wugushi5,독항아리: 독 잔존,ability_archer_wugushi5,Char3_6,,스킬 [독항아리]의 범위에서 벗어나도 특성 레벨 당 2초동안 [독]이 유지됩니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Wugushi6,금잠고: 지속시간,ability_archer_wugushi6,,,스킬 [금잠고]로 소환된 독충의 지속시간이 레벨당 2초 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Wugushi7,포이즌팟: 저장량,ability_archer_wugushi7,,,[포이즌팟]의 독 저장량이 20% 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Scout1,클로킹: 물리 피해,ability_archer_scout1,Char3_8,,스킬 [클로킹] 중 다음 사용하는 공격 스킬이 물리 공격력의 50%만큼 추가대미지를 줍니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Scout2,카모플라주: 이동속도,ability_archer_scout2,,,스킬 [카모플라주] 사용 중 이동속도가 특성 레벨당 10% 만큼 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Scout3,원근왜곡: 물리 피해,ability_archer_scout3,Char3_8,,스킬 [원근왜곡] 범위 안에 있는 아군의 물리 공격력이 특성 레벨 당 5% 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Scout4,정찰: 찌르기 피해,ability_archer_scout4,,,스킬 [정찰] 사용으로 정보가 노출된 적은 스킬 [정찰]의 유지시간 동안 찌르기 피해로 입는 피해가 레벨당 10% 추가됩니다,,,NO,SCR_ABIL_NONE,
0,0,0,Scout5,차렷: 어그로 초기화,ability_archer_scout5,,,스킬 [차렷] 사용 시 적이 가지고 있는 캐릭터의 어그로 수치도 초기화됩니다,,,NO,SCR_ABIL_NONE,
0,0,0,Rogue1,스닉 힛: 지속시간,ability_archer_rogue1,Char3_9,,스킬 [스닉 힛]의 지속시간이 특성 레벨 당 2초 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Rogue2,페인트: 회피 증가,ability_archer_rogue2,Char3_9,,스킬 [페인트] 범위안에 아군이 있으면 적의 회피가 떨어지는 수치만큼 아군의 회피가 증가합니다. 적용되는 아군수는 중앙으로부터 스킬 레벨만큼,,,NO,SCR_ABIL_NONE,
0,0,0,Rogue3,버로우: SP,ability_archer_rogue3,,,스킬 [버로우]로 땅을 파고 숨으면 SP 회복이 특성 Lv x 5 만큼 증가 -> 제거,,,NO,SCR_ABIL_NONE,
0,0,0,Rogue4,브랜디쉬 보우: 넉백,ability_archer_rogue4,Char3_9,,스킬 [브랜디쉬 보우]의 넉백 거리가 특성 레벨 당 1m 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Rogue5,언락 체스트: 이동속도,ability_archer_rogue5,Char3_9,,스킬 [언락 체스트] 스킬로 보물상자를 열면 5초간 캐릭터의 이동속도가 기본속도에서 특성 레벨 당 10% 만큼 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Fletching,화살제작,ability_archer_flecher6,Char3_11,,[플레처] 화살 제작,,,NO,SCR_ABIL_NONE,
0,0,0,Fletcher1,브로드헤드: 출혈,ability_archer_flecher1,Char3_11,,스킬 [브로드헤드]로 피격된 적 상태 [출혈]의 지속시간이 특성 레벨 당 2초 증가합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Fletcher2,보드킨포인트: 방어감소,ability_archer_flecher2,Char3_11,,스킬 [보드킨포인트]의 상태 [방어 감소]가 특성 레벨 당 2% 추가로 감소합니다,,,NO,SCR_ABIL_NONE,
0,0,0,Fletcher3,플루플루: 크로스파이어,ability_archer_flecher3,Char3_11,,스킬 [플루플루]에 처음 피격되어 걸린 적이 스킬 [크로스파이어]에 피격되어 죽었을 때 스킬 [플루플루]를 한번 더 뿌립니다,,,NO,SCR_ABIL_NONE,
0,0,0,Scout6,플루플루: 디버프 수,ability_archer_flecher4,Char3_8,,스킬 [플루플루]에 영향 받는 적의 수가 특성 레벨 당 1만큼 증가합니다.,,,NO,SCR_ABIL_NONE,
0,0,0,Fletcher5,크로스파이어: 화상,ability_archer_flecher5,Char3_11,,스킬 [크로스파이어]의 막타로 터진 공격에 피격된 적이 레벨당 10% 확률로 5초간 물리 피해의 5% 만큼 상태 [화상]에 걸립니다,,,NO,SCR_ABIL_NONE,
0,0,0,Cryomancer5,로드 마스터리: 얼음,ability_Wizard_Cryomancer5,Char2_3,,[로드] 착용 시 캐릭터의 얼음 속성 공격력이 특성 레벨 당 5 증가합니다.,,,NO,SCR_ABIL_CRYOMANCER5,
0,0,0,Cataphract1,돌격: 스턴,ability_Warrior_cataphract1,Char1_7,,스킬 [돌격]에 피격되어 밀리는 적이 레벨당 5% 확률로 2초간 [스턴]에 걸립니다.,,,NO,SCR_ABIL_NONE,
