ClassID,Weight,ItemStar,UseLv,MaterialPrice,Price,PriceRatio,SellPrice,RepairPriceRatio,MaxStack,Scale,DropSoundTime,DeadBreakRatio,NumberArg1,NumberArg2,ItemCoolDown,ClassName,Name,ItemType,Journal,GroupName,EquipXpGroup,MergeTable1,MergeClass1,MergeTable2,MergeClass2,MergeTable3,MergeClass3,ToolTipScp,ItemGrade,TooltipImage,Icon,ReqToolTip,Desc,DropSound,EquipSound,InOutScp,Script,Destroyable,ShopTrade,UserTrade,RefreshScp,DropStyle,StringArg,Usable,PreCheckScp,Consumable,UseAnim,ClientScp,ParticleName,UseTx,CoolDown,CoolDownGroup,LogoutSave
52272,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,KATYN71_DUMMY_2,시험용 미끼,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,잘 듣는지 몬스터에게 미리 몬스터에게 시험해 보자.,item_drop_stone_1,,,SCR_USE_KATYN71_DUMMY02,NO,NO,NO,,Normal,,YES,SCR_PRE_KATYN71_DUMMY02,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
52288,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN72_DUM_WO_01,단단한 나무다리,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_stem_brown,icon_item_stem_brown,퀘스트 아이템,크루마보의 다리를 똑 떼어낸 것,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52304,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN72_DUM_WO_02,부스럭거리는 껍질,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,늙은 케파의 껍질. 가루가 풀풀 날린다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52320,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN72_DUM_WO_03,엘룸의 잎사귀,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,BokchoyLeaf,BokchoyLeaf,퀘스트 아이템,미끼를 좀 더 그럴듯하게 보이기 위해 필요하다. 잘 속일 수 있을까?,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52336,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN14_MQ_18_ITEM,전사자의 유해,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Quest_00017,icon_item_Quest_00017,퀘스트 아이템,요한의 분대원들의 유해. 잘 수습해 주자.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52368,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN14_MQ_11_ITEM,보급품,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,퀘스트 아이템입니다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52384,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN14_MQ_05_ITEM,보급낭,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,다뉴스의 부대에게 1차적으로 전달될 간이 보급품. ,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52400,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN14_MQ_08_ITEM,푸라기의 갈고리,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_claw_01,icon_item_claw_01,퀘스트 아이템,병사 로이가 모아야 할 갈고리. 이걸 빨리 모아야 로이가 복귀할 수 있다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52416,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN14_MQ_09_ITEM,불평하는 부엉이의 영혼,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_core_02Yellow,icon_item_core_02Yellow,퀘스트 아이템,퀘스트 아이템입니다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52432,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN14_MQ_16_ITEM,피묻은 보고서 낱장,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_paper,icon_item_paper,퀘스트 아이템,피에 젖어 내용이 잘 보이지 않는다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52448,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,SIAU15_MQ_04_ITEM,하밍의 줄기,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,BokchoyLeaf,BokchoyLeaf,퀘스트 아이템,수레를 수리하기 위해 필요한 재료. 하밍의 줄기 중 단단한 부분만 잘라냈다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52464,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,SIAU15_MQ_07_ITEM,티니의 분비액,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON1,icon_item_Drug_CON1,퀘스트 아이템,티니의 분비샘에서 모은 분비액. 약간 따끔하다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52480,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,SIAU15_MQ_08_ITEM,냄새나는 제초제,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON1,icon_item_Drug_CON1,퀘스트 아이템,티니의 분비액으로 만든 제초제. 이걸로 가시덤불을 없앨 수 있다고 했다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52496,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,SIAU15_MQ_11_ITEM,증원 요청서,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,Siaul_Act3_Confirmation,Siaul_Act3_Confirmation,퀘스트 아이템,퀘스트 아이템입니다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52512,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,SIAU15_MQ_20_ITEM,훈련 수료증,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,Siaul_Act3_Confirmation,Siaul_Act3_Confirmation,퀘스트 아이템,무사히 훈련을 마친 병사에게 수여되는 수료증. 자랑스럽다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52528,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,SIAU15_MQ_22_ITEM,질경이 풀,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_grassbladeg,icon_item_grassbladeg,퀘스트 아이템,질경이 풀의 부드러운 부분만 모은 것. 씹으면 쓴 맛이 난다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52544,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,SIAU15_MQ_23_ITEM,티니 고기,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_meat_01,icon_item_meat_01,퀘스트 아이템,먹고 힘을 내려면 역시 고기.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52560,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,SIAU15_MQ_24_ITEM,빈 포션병,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Quest_00020,icon_item_Quest_00020,퀘스트 아이템,부베들이 훔쳐가 버린 빈 포션병. 열심히 닦았는지 반짝거린다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52576,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,SIAU15_MQ_27_ITEM,투구벌레의 등껍질,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_beetleshell,icon_item_beetleshell,퀘스트 아이템,퀘스트 아이템입니다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52592,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN18_MQ_02_ITEM,영혼의 유골함,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Quest_00017,icon_item_Quest_00017,퀘스트 아이템,퀘스트 아이템입니다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52608,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN18_MQ_11_ITEM,신성력 조각,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Stone_INT,icon_item_Gem_Stone_INT,퀘스트 아이템,퀘스트 아이템입니다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52624,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,KATYN18_MQ_16_ITEM,관문 열쇠,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Quest_00013,icon_item_Quest_00013,퀘스트 아이템,퀘스트 아이템입니다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52672,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_PRIEST1_ITEM,마기가 깃든 주머니,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,부베들이 사악한 기운을 퍼뜨리기 위해 지니고 있는 주머니. ,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52688,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_KRIWI1_ITEM,크리비 성물,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Elemental16,icon_item_Gem_Elemental16,퀘스트 아이템,크리비들이 신실함의 상징으로 가지고 있는 귀중한 성물,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52720,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_SWORDMAN1_ITEM,스톤오르카의 심장,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,item_icon_heart_blue,item_icon_heart_blue,퀘스트 아이템,소드마스터에게 실력을 증명하기 위한 전리품. 스톤오르카의 심장이다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52736,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_ARCHER1_ITEM,박쥐의 찢어진 날개,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_batwing,icon_item_batwing,퀘스트 아이템,박쥐의 날개,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52752,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,JOB_CLERIC1_ITEM,녹색 고약,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON2,icon_item_Drug_CON2,퀘스트 아이템,다친 사람들을 치료하는데 쓸 부베들의 고약. 그냥은 쓸 수 없을 것 같다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52784,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ZACHA1F_MQ_04_ITEM,왕릉 수호자 동력원,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Pendent1,icon_item_Gem_Pendent1,왕릉 수호자 동력원,수호자를 움직이게 하는 동력원,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52800,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ZACHA5F_MQ_01_ITEM,왕릉 마력의 원천,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_core_05Purple,icon_item_core_05Purple,퀘스트 아이템,왕릉을 아우르고 있는 거대한 마력의 근원,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52816,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ZACHA2F_MQ_01_ITEM,조각난 왕릉 석판,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_statuepiece,icon_item_statuepiece,퀘스트 아이템,수호자들이 마족들을 색출하여 공격하게 명령하던 석판. 지금은 파괴되어 침입자 모두를 공격한다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52832,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ZACHA1F_SQ_01_ITEM,불타는 돌,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Elemental9,icon_item_Gem_Elemental9,퀘스트 아이템,석등을 켤 수 있는 돌. 불타고 있지만 뜨겁진 않다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52848,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,ZACHA1F_SQ_03_ITEM,활성석,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_annycoin_3,icon_item_annycoin_3,퀘스트 아이템,억제기에 과도하게 사용하면 억제기가 과열되어 부서지게 된다고 한다.,item_drop_stone_1,,,,YES,YES,YES,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52864,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ZACHA2F_SQ_03_ITEM,타오르는 마력원,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_core_00Red,icon_item_core_00Red,퀘스트 아이템,왕릉 수호자들의 위치정보가 담긴 마력원,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52880,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ZACHA4F_SQ_01_ITEM,휠렌의 증표,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Elemental17,icon_item_Gem_Elemental17,퀘스트 아이템,휠렌이 지니고 있는 증표. 모으면 사악한 무리에 대적할 힘을 준다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52896,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,REMAINS40_MQ_01_ITEM,형님의 일지,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00019,icon_item_Misc_00019,퀘스트 아이템,코벤이 찾아달라고한 형님의 일지,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52912,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,REMAINS40_MQ_03_ITEM,코카트리스의 비계,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00011,icon_item_Misc_00011,퀘스트 아이템,코카트리스를 처치하고 채취한 지방 덩어리,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52928,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,REMAINS40_MQ_04_ITEM,고농축 코카트리스의 비계,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_DEF2,icon_item_Drug_DEF2,퀘스트 아이템,코카트리스를 처치하고 채취한 지방 덩어리,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52944,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,REMAINS40_MQ_05_ITEM,할로우벤터 목탄,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00022,icon_item_Misc_00022,퀘스트 아이템,할로우벤터에게서 찾아낸 목탄,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52960,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,24576,REMAINS40_MQ_06_ITEM,강력한 마력흡수 항아리,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_INT2,icon_item_Drug_INT2,퀘스트 아이템,설치하면 주변의 마력을 흡수합니다,item_drop_stone_1,,,SCR_USE_REMAINS40_MQ_06_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_REMAINS40_MQ_06_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52976,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,REMAINS40_SQ_04_ITEM,먼지 샘플,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_powderb,icon_item_powderb,퀘스트 아이템,병을 옮길지도 모르는 원인중의 하나,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
52992,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,REMAINS40_SQ_05_ITEM,빅코카트리스의 꼬리,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_shorthorn,icon_item_shorthorn,퀘스트 아이템,이미 병에 걸려 있는 빅코카트리스의 꼬리,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53008,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,FTOWER41_MQ_04_ITEM,그리타의 흡정석,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_orb_1,icon_item_orb_1,마우스 오른쪽 버튼 클릭으로 사용,몬스터의 생명력을 담을 수 있는 보석. 적당한 범위 내에 처치된 몬스터의 생명력을 흡수해 버린다.,item_drop_stone_1,,,SCR_USE_FTOWER41_MQ_04_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_FTOWER41_MQ_04_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
53040,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,ROKAS25_MQ_02_ITEM,봉인해제 스크롤,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,GolemMagicItem1,GolemMagicItem1,퀘스트 아이템,자카리엘 왕의 봉인을 푸는 데 필요한 스크롤. 첫 번째 봉인이다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53056,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,MROKAS_BOMBFLOWER,협곡 폭탄꽃,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_HanamingPetal,icon_item_HanamingPetal,퀘스트 아이템,결정석을 만들기 위한 재료,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53072,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,MROKAS_BOMBFUSE,기름묻은 도화선,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_tentaclel,icon_item_tentaclel,퀘스트 아이템,결정석을 만들기 위한 재료,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53088,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,FTOWER42_MQ_04_ITEM,불꽃의 근원,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Gem_Elemental3,icon_item_Gem_Elemental3,퀘스트 아이템,불의 힘을 가진 몬스터라면 누구든 가지고 있는 근원. 홍염의 보석을 만드는데 쓰인다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53104,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,16384,FTOWER42_MQ_01_ITEM,홍염 탐지 막대,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Lrod,icon_item_Lrod,퀘스트 아이템,불의 단지를 찾는데 용이하다만 어째서 그리타가 가지고 있는지.,item_drop_stone_1,,,SCR_USE_FTOWER42_MQ_01_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_FTOWER42_MQ_01_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
53216,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,49152,ROKAS24_SQ_01_ITEM,피노를 잡는데 사용할 자루,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,퀘스트 아이템입니다,item_drop_stone_1,,,SCR_USE_ROKAS24_SQ_01_ITEM,NO,NO,NO,,Normal,,YES,SCR_PRE_ROKAS24_SQ_01_ITEM,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,QuestItem1,No
53232,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,ROKAS24_SQ_03_ITEM,연구자료,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_diary,icon_item_diary,퀘스트 아이템,몬스터가 훔쳐간 연구자료. 연구자료는 몬스터에 의한 도난이 유독 잦은 것 같다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53264,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,ROKAS_24_PINO,피노가 든 자루,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,퀘스트 아이템입니다,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53296,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ROKAS25_Firewood_1,마른 나뭇가지,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Misc_00013,icon_item_Misc_00013,퀘스트 아이템,불을 피우기 좋은 잘 마른 나뭇가지.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53312,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ROKAS25_FOOD,딱딱한 석회,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,위조품을 만드는데 사용할 딱딱한 석회. 이걸로 본을 뜨는 건가 보다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53328,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ROKAS25_SQ_04_DRUG,갓 만든 위조품,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,위조의 결정적인 증거가 될 위조품. 아직 마무리가 남았다. ,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53344,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ROKAS25_STRUCTURE,건축물 조각,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_stonepiece_01Yellow_01,icon_item_stonepiece_01Yellow_01,퀘스트 아이템,멋진 문양이 담겨 있는 건축물 조각. 엄청나게 공을 들인 것 같다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53360,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ROKAS25_EX2_STRUCTURE_ITEM,도굴 장비가 담긴 가방,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_sidebag,icon_item_sidebag,퀘스트 아이템,땅 속에 무엇이 들어 있는지 알 수 있는 꼬챙이 등 다양한 도구가 들어 있다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53376,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ROKAS27_QB_6,전리품 주머니,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_small_bag,icon_item_small_bag,퀘스트 아이템,사우가들이 전리품을 넣고 다니는 주머니. 사우가들은 전리품을 공평하게 나눠갖는다고 한다.,item_drop_stone_1,,,SCR_USE_ROKAS27_QB_6,NO,NO,YES,,Normal,,YES,SCR_PRE_ROKAS27_QB_6,YES,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53392,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ROKAS27_QB_6_1,고고학자의 징표,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,neck_pilgrim_02,neck_pilgrim_02,퀘스트 아이템,아주 오래되어 보이는 고고학자의 징표,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53408,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,16384,ROKAS26_SAURBLOOD,우드펑의 독,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_Drug_CON2,icon_item_Drug_CON2,퀘스트 아이템,강력한 독성을 지닌 우드펑의 독. 영기가 서린 독에 움찔거리며 반응을 한다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
53424,0,0,0,0,0,0,0,0,65024,52429,0,0,0,0,0,ROKAS26_WATER,물통,Quest,TRUE,Quest,,,,,,Item_Common,Item_Common,ETC,,icon_item_waterbottle,icon_item_waterbottle,퀘스트 아이템,퀘스트 아이템입니다.,item_drop_stone_1,,,,NO,NO,NO,,Normal,,NO,,NO,,,,NO,SCR_GET_ITEM_COOLDOWN,,No
