ClassID,BornAniCount,DeadHideTime,DeadHideBlendTime,SpriteScale,TopOffset,MidOffset,BtmOffset,LODDist,PT_Body,PT_Shirt,PT_Pants,PT_PantsAdd1,PT_PantsAdd2,PT_Face,PT_Hair,PT_Hat,PT_Gloves,PT_Boots,PT_Belt,PT_Outer,PT_OuterAdd1,PT_OuterAdd2,WlkAniSPD,RunAniSPD,MoveCompleteLoop,ClassName,RootName,FileName,EffectPostFix,UseSilhouette,Full3D_Model,DirType,MorphFile,Render,AutoJump,UseBone,Retarget,RootNode,ForceHitDummy,TopDummy,LookAtNode,HitEffectNode,DamageTextNode,PT_BodyColor,PT_ShirtColor,PT_PantsColor,PT_PantsAdd1Color,PT_PantsAdd2Color,PT_FaceColor,PT_HairColor,PT_HatColor,PT_GlovesColor,PT_BootsColor,PT_BeltColor,PT_OuterColor,PT_OuterAdd1Color,PT_OuterAdd2Color,CheckBoundingBox
6816,0,0,0,0,0,0,0,0,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,16253,0,0,Fire_Dragon,Fire_Dragon,Fire_Dragon,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
6848,0,0,0,0,0,0,0,0,6848,0,0,0,0,0,0,0,0,0,0,0,0,0,16253,0,0,Fire_Dragon_green,Fire_Dragon_green,Fire_Dragon_green,green,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
6880,0,0,0,0,0,0,0,0,6880,0,0,0,0,0,0,0,0,0,0,0,0,0,16253,0,0,Fire_Dragon_purple,Fire_Dragon_purple,Fire_Dragon_purple,purple,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
7456,0,0,0,39322,0,0,0,0,7456,0,0,0,0,0,0,0,0,0,0,0,0,0,14942,0,0,Big_Cockatries,Big_Cockatries,Big_Cockatries,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
7488,0,0,0,39322,0,0,0,0,7488,0,0,0,0,0,0,0,0,0,0,0,0,0,14942,0,0,Big_Cockatries_green,Big_Cockatries_green,Big_Cockatries_green,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
7520,0,0,0,39322,0,0,0,0,7520,0,0,0,0,0,0,0,0,0,0,0,0,0,14942,0,0,Big_Cockatries_red,Big_Cockatries_red,Big_Cockatries_red,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
8096,0,0,0,39322,0,0,0,0,8096,0,0,0,0,0,0,0,0,0,0,0,0,0,28233,38142,0,Sequoia,Sequoia,Sequoia,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip001 Spine,Bip01 Head,Bip01 Head,Bip001 Spine,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
9376,0,0,0,39322,0,0,0,0,9376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bagworm,bagworm,bagworm,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
9408,0,0,0,39322,0,0,0,0,9376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bagworm_Big,bagworm,bagworm,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
8128,0,0,0,39322,0,0,0,0,8128,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,Sequoia_blue,Sequoia_blue,Sequoia_blue,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip001 Spine,Bip01 Head,Bip01 Head,Bip001 Spine,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
8736,0,0,0,39322,0,0,0,0,8736,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,Fallen_Statue,Fallen_Statue,Fallen_Statue,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,B_body 02,Bip01 Head,Bip01 Head,B_body 02,Dummy_bufficon,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
8768,0,0,0,39322,0,0,0,0,8768,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,Fallen_Statue_blue,Fallen_Statue_blue,Fallen_Statue_blue,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
10016,0,0,0,39322,0,0,0,0,10016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sequoia_fire,Sequoia_fire,Sequoia_fire,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
10656,0,0,0,0,0,0,0,0,10656,0,0,0,0,0,0,0,0,0,0,0,0,0,31012,25625,0,hook,hook,hook,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
11296,0,0,0,39322,0,0,0,0,11296,0,0,0,0,0,0,0,0,0,0,0,0,0,34813,0,0,stub_tree,stub_tree,stub_tree,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
11936,0,0,0,52429,0,0,0,0,11936,0,0,0,0,0,0,0,0,0,0,0,0,0,25716,25716,0,katacom_cemetery_golem,katacom_cemetery_golem,katacom_cemetery_golem,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
12576,0,0,0,52429,0,0,0,0,12576,0,0,0,0,0,0,0,0,0,0,0,0,0,6750,37945,0,tree_root_mole,tree_root_mole,tree_root_mole,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
34016,0,0,0,39322,0,0,0,0,34016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23003,0,Molich,Molich,Molich,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47584,0,0,0,39322,0,0,0,0,31104,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,monster_whip_vine,monster_whip_vine,monster_whip_vine,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47552,0,0,0,39322,0,0,0,0,31488,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,monster_whip_vine2,monster_whip_vine2,monster_whip_vine2,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47520,0,0,0,39322,0,0,0,0,24576,0,0,0,0,24704,0,0,0,0,0,0,0,0,0,0,0,npc_lecifer,npc_lecifer,npc_lecifer,,YES,NO,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47488,0,0,0,39322,0,0,0,0,24448,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,anvil_gold,anvil_gold,anvil_gold,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47456,0,0,0,39322,0,0,0,0,24320,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,monster_arrow_trap,monster_arrow_trap,monster_arrow_trap,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47424,0,0,0,0,0,0,0,0,24192,0,0,0,0,0,0,0,0,0,0,0,0,0,31012,25625,0,monster_hook,monster_hook,monster_hook,fire,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47360,0,0,0,52429,0,0,0,0,24064,0,0,0,0,0,0,0,0,0,0,0,0,0,19333,19333,0,monster_Zolem_red,monster_Zolem_2,monster_Zolem_red,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47328,0,0,0,52429,0,0,0,0,23936,0,0,0,0,0,0,0,0,0,0,0,0,0,19333,19333,0,monster_Zolem_blue,monster_Zolem_1,monster_Zolem_blue,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47200,0,0,0,39322,0,0,0,0,23680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_slime_elite_green,monster_slime_elite_1,monster_slime_elite_green,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47168,0,0,0,39322,0,0,0,0,23552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_slime_elite_yellow,monster_slime_elite_2,monster_slime_elite_yellow,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
47136,0,0,0,39322,0,0,0,0,23808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_slime_elite_purple,monster_slime_elite_3,monster_slime_elite_purple,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
46944,0,0,0,0,0,0,0,0,23040,0,0,0,0,0,0,0,0,0,0,0,0,0,8389,8389,0,monster_wizards_marmotte,monster_wizards_marmotte_1,monster_wizards_marmotte_1,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
46912,0,0,0,39322,0,0,0,0,23296,0,0,0,0,0,0,0,0,0,0,0,0,0,48497,58655,0,monster_tower_of_firepuppet_black,monster_tower_of_firepuppet_black,monster_tower_of_firepuppet_1,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,B_head,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
46880,0,0,0,39322,0,0,0,0,23424,0,0,0,0,0,0,0,0,0,0,0,0,0,48497,58655,0,monster_tower_of_firepuppet_yellow,monster_tower_of_firepuppet_2,monster_tower_of_firepuppet_2,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,B_head,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
46848,0,0,0,39322,0,0,0,0,22784,0,0,0,0,0,0,0,0,0,0,0,0,0,48497,58655,0,monster_tower_of_firepuppet,monster_tower_of_firepuppet,monster_tower_of_firepuppet,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,B_head,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
46816,0,0,0,0,0,0,0,0,22656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62325,0,monster_flight_hope,monster_flight_hope,monster_flight_hope,,YES,YES,Dir_16,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,B_cap 01,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
46624,0,0,0,39322,0,0,0,0,23168,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,monster_slime_elite,monster_slime_elite,monster_slime_elite,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
46464,0,0,0,39322,0,0,0,0,22528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monster_flask,monster_flask,monster_flask,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
46432,0,0,0,0,0,0,0,0,22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47317,0,monster_dimmer,monster_dimmer,monster_dimmer,,YES,YES,,,Normal,YES,Yes,No,Bip001,Bip001,Bip001 Head,Bip001 Head,Bip001 Spine1,Bip001 Head,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
46400,0,0,0,39322,0,0,0,0,22272,0,0,0,0,0,0,0,0,0,0,0,0,0,56361,26935,0,monster_arma,monster_arma,monster_arma,,YES,YES,,,Normal,YES,Yes,No,Bip001,Bip001,Bip001 Head,Bip001 Head,Bip001 Spine1,Bip001 Spine1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
45120,0,0,0,39322,0,0,0,0,21760,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,boss_golem,boss_golem,boss_golem,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
45024,0,0,0,39322,0,0,0,0,21632,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,monster_TombLord_obj_reverse,monster_TombLord_obj_reverse,monster_TombLord_obj_reverse,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44992,0,0,0,39322,0,0,0,0,21504,0,0,0,0,0,0,0,0,0,0,0,0,0,35389,0,0,monster_vab,monster_vab,monster_vab,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44960,0,0,0,39322,0,0,0,0,21376,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,wendigo_set2,wendigo_set2,wendigo_set2,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44320,0,0,0,39322,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,18153,18153,0,monster_chupacabra_desert,monster_chupacabra_desert,monster_chupacabra_desert,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44288,0,0,0,52429,0,0,0,0,19968,0,0,0,0,0,0,0,0,0,0,0,0,0,36333,32217,0,monster_rauzinute,monster_rauzinute,monster_rauzinute,,YES,NO,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44160,0,0,0,39322,0,0,0,0,19840,0,0,0,0,0,0,0,0,0,0,0,0,0,36333,32217,0,monster_scorpion_small,monster_scorpion_small,monster_scorpion_small,,YES,NO,,,Normal,YES,Yes,No,Bip001,Bip001,Bip001 Head,Bip001 Head,Bip001 Spine,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44128,0,0,0,39322,0,0,0,0,19712,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,monster_Velorchard,monster_Velorchard,monster_Velorchard,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44096,0,0,0,39322,0,0,0,0,19584,0,0,0,0,0,0,0,0,0,0,0,0,0,31483,31483,0,monster_Moyabruka,monster_Moyabruka,monster_Moyabruka,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44064,0,0,0,39322,0,0,0,0,19456,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,monster_Manticen,monster_Manticen,monster_Manticen,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44032,0,0,0,39322,0,0,0,0,19328,0,0,0,0,0,0,0,0,0,0,0,0,0,47422,47422,0,monster_Moldyhorn,monster_Moldyhorn,monster_Moldyhorn,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
44000,0,0,0,39322,0,0,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,28679,28679,0,monster_Gazing_Golem,monster_Gazing_Golem,monster_Gazing_Golem,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
43968,0,0,0,39322,0,0,0,0,19072,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,monster_Harpeia,monster_Harpeia,monster_Harpeia,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
43936,0,0,0,39322,0,0,0,0,18944,0,0,0,0,0,0,0,0,0,0,0,0,0,37814,37814,0,monster_Mothtem,monster_Mothtem,monster_Mothtem,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
43520,0,0,0,39322,0,0,0,0,18816,0,0,0,0,0,0,0,0,0,0,0,0,0,47251,0,0,monster_jackO_lantern,monster_jackO_lantern,monster_jackO_lantern,,YES,YES,,,Normal,YES,Yes,No,Bip01,Bip01,Bip01 Head,Bip01 Head,,,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;0,0;0;0;0,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,0;0;0;1,NO
