ClassID,Repeat_Count,Level,Lvup,Lvdown,JobStep,Atkup,Atkdown,Defup,Defdown,Mhpup,Mhpdown,Check_Tribe,Check_Job,Gender,Check_QuestCount,QuestCount1,QuestCount2,QuestCount3,QuestCount4,Check_Buff,Check_EqItem,Check_Skill,Check_InvItem,InvItemCount1,InvItemCount2,InvItemCount3,InvItemCount4,Check_Script,Succ_Lv,Succ_Atkup,Succ_Defup,Succ_Mhpup,Succ_Check_Buff,Succ_Check_EqItem,Succ_Check_Skill,Succ_Check_InvItem,Succ_InvItemCount1,Succ_InvItemCount2,Succ_InvItemCount3,Succ_InvItemCount4,Succ_Check_QuestCount,Succ_QuestCount1,Succ_QuestCount2,Succ_QuestCount3,Succ_QuestCount4,Succ_QuestCount5,Succ_QuestCount6,Succ_QuestCount7,Succ_QuestCount8,Succ_QuestCount9,Succ_QuestCount10,Succ_Check_MonKill,Succ_MonKillCount1,Succ_MonKill_ItemPercent1,Succ_MonKillCount2,Succ_MonKill_ItemPercent2,Succ_MonKillCount3,Succ_MonKill_ItemPercent3,Succ_MonKillCount4,Succ_MonKill_ItemPercent4,Succ_MonKillCount5,Succ_MonKill_ItemPercent5,Succ_MonKillCount6,Succ_MonKill_ItemPercent6,Succ_Check_OverKill,Succ_OverKillRate1,Succ_OverKillCount1,Succ_OverKill_ItemPercent1,Succ_OverKillRate2,Succ_OverKillCount2,Succ_OverKill_ItemPercent2,Succ_OverKillRate3,Succ_OverKillCount3,Succ_OverKill_ItemPercent3,Succ_OverKillRate4,Succ_OverKillCount4,Succ_OverKill_ItemPercent4,Succ_OverKillRate5,Succ_OverKillCount5,Succ_OverKill_ItemPercent5,Succ_OverKillRate6,Succ_OverKillCount6,Succ_OverKill_ItemPercent6,Succ_Check_Script,ClassName,Name,QuestGroup,QuestMode,AbandonUI,PossibleUI_Notify,POSSI_WARP,PROG_WARP,SUCC_WARP,QuestStartMode,QuestEndMode,QuestPropertyName,Quest_SSN,ReenterTime,StartDesc,StartStory,StartLocation,StartMapListUI,StartMap,StartNPC,QuestInfosetView,ProgDesc,ProgStory,ProgLocation,ProgMapListUI,ProgMap,ProgNPC,QuestItem,EndDesc,EndStory,EndLocation,EndMapListUI,EndMap,EndNPC,Check_Condition,JobStepTerms,JobLvup,JobLvdown,Check_Location,Location1,Location2,Location3,Location4,Location5,Location6,Tribe1,Tribe2,Tribe3,Tribe4,Job1,Job2,Job3,Job4,Quest_Condition,QuestName1,QuestTerms1,QuestName2,QuestTerms2,QuestName3,QuestTerms3,QuestName4,QuestTerms4,Buff_Condition,BuffName1,BuffName2,BuffName3,BuffName4,EqItem_Condition,EqItemName1,EqItemName2,EqItemName3,EqItemName4,SkillLv,Skill_Condition,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,InvItem_Condition,InvItemName1,InvItemName2,InvItemName3,InvItemName4,Check_PeriodType,Period_Main,Period_Sub1,Period_Sub2,Period_Sub3,Period_Sub4,Period_Sub5,Period_Sub6,Period_Sub7,Period_Sub8,Period_Sub9,Period_Sub10,AOSLine,NPCQuestCount,HonorPointUp,HonorPointDown,Script_Condition,Script1,Script2,Script3,Script4,Script5,Succ_Check_Condition,Succ_HonorPoint,Succ_MapFogSearch,Succ_Buff_Condition,Succ_BuffName1,Succ_BuffName2,Succ_BuffName3,Succ_BuffName4,Succ_EqItem_Condition,Succ_EqItemName1,Succ_EqItemName2,Succ_EqItemName3,Succ_EqItemName4,Succ_Skill_Condition,Succ_SkillVan1,Succ_SkillVan2,Succ_SkillVan3,Succ_SkillVan4,Succ_SkillVan5,Succ_SkillVan6,Succ_QuestNeedItemAutoTake,Succ_InvItem_Condition,Succ_InvItemName1,Succ_InvItemtext1,Succ_InvItemName2,Succ_InvItemtext2,Succ_InvItemName3,Succ_InvItemtext3,Succ_InvItemName4,Succ_InvItemtext4,Succ_Quest_Condition,Succ_QuestName1,Succ_QuestTerms1,Succ_QuestName2,Succ_QuestTerms2,Succ_QuestName3,Succ_QuestTerms3,Succ_QuestName4,Succ_QuestTerms4,Succ_QuestName5,Succ_QuestTerms5,Succ_QuestName6,Succ_QuestTerms6,Succ_QuestName7,Succ_QuestTerms7,Succ_QuestName8,Succ_QuestTerms8,Succ_QuestName9,Succ_QuestTerms9,Succ_QuestName10,Succ_QuestTerms10,Succ_Kill_Layer,Succ_MonKill_Condition,Succ_MonKillName1,Succ_MonKillNameKOR1,Succ_MonTactics1,Succ_MonKill_ItemGive1,Succ_MonKill_ItemGiveCount1,Succ_MonKillName2,Succ_MonKillNameKOR2,Succ_MonTactics2,Succ_MonKill_ItemGive2,Succ_MonKill_ItemGiveCount2,Succ_MonKillName3,Succ_MonKillNameKOR3,Succ_MonTactics3,Succ_MonKill_ItemGive3,Succ_MonKill_ItemGiveCount3,Succ_MonKillName4,Succ_MonKillNameKOR4,Succ_MonTactics4,Succ_MonKill_ItemGive4,Succ_MonKill_ItemGiveCount4,Succ_MonKillName5,Succ_MonKillNameKOR5,Succ_MonTactics5,Succ_MonKill_ItemGive5,Succ_MonKill_ItemGiveCount5,Succ_MonKillName6,Succ_MonKillNameKOR6,Succ_MonTactics6,Succ_MonKill_ItemGive6,Succ_MonKill_ItemGiveCount6,Succ_OverKill_Condition,Succ_OverKillName1,Succ_OverKillNameKOR1,Succ_OverKillTactics1,Succ_OverKill_ItemGive1,Succ_OverKill_ItemGiveCount1,Succ_OverKillName2,Succ_OverKillNameKOR2,Succ_OverKillTactics2,Succ_OverKill_ItemGive2,Succ_OverKill_ItemGiveCount2,Succ_OverKillName3,Succ_OverKillNameKOR3,Succ_OverKillTactics3,Succ_OverKill_ItemGive3,Succ_OverKill_ItemGiveCount3,Succ_OverKillName4,Succ_OverKillNameKOR4,Succ_OverKillTactics4,Succ_OverKill_ItemGive4,Succ_OverKill_ItemGiveCount4,Succ_OverKillName5,Succ_OverKillNameKOR5,Succ_OverKillTactics5,Succ_OverKill_ItemGive5,Succ_OverKill_ItemGiveCount5,Succ_OverKillName6,Succ_OverKillNameKOR6,Succ_OverKillTactics6,Succ_OverKill_ItemGive6,Succ_OverKill_ItemGiveCount6,Succ_Script_Condition,Succ_Script1,Succ_Script2,Succ_Script3,Succ_Script4,Succ_Script5
35840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_04,석화서리 예보(2),FLASH59_SQ_01/석화서리 예보/2,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_04,SSN_FLASH59_SQ_04,,왕국군 레티아와 대화,통곡의 광장의 왕국군 레티아가 누군가의 도움을 기다리고 있습니다,f_flash_59 FLASH59_RETIA 15,,f_flash_59,FLASH59_RETIA,NO,미약한 서리 제거,왕국군 레티나는 a지역에 잔재하는 미약한 석화서리를 제거해달라고 했습니다. 석화서리 흡수 스크롤을 사용하여 미약한 석화서리를 발견하면 제거합시다.,f_flash_59 112 134 264 450,,f_flash_59,,FLASH59_SQ_04_ITEM,왕국군 레티아와 대화,왕국군 레티아의 요청대로 미약한 석화 서리를 충분히 제거했습니다. 레티아에게 돌아갑시다.,f_flash_59 FLASH59_RETIA 15,,f_flash_59,FLASH59_RETIA,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,FLASH59_SQ_03,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_05,석화서리 예보(3),FLASH59_SQ_01/석화서리 예보/3,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_05,SSN_FLASH59_SQ_05,,왕국군 레티아와 대화,통곡의 광장의 왕국군 레티아가 누군가의 도움을 기다리고 있습니다,f_flash_59 FLASH59_RETIA 15,,f_flash_59,FLASH59_RETIA,NO,스파나스혼 처치,왕국군 레티아는 석화서리가 시작되기 전 나타나서 왕국군 경비병들을 공격하고 도망치는 스파나스혼을 처치해달라고 부탁했습니다. a지역의 석화서리가 시작되면 스파나스혼을 발견할 수 있을거라고 합니다. 석화탐지기를 다시 확인하여 석화서리가 시작하는 지 확인해 봅시다.,f_flash_59 FLASH59_SQ_03_2 150,,f_flash_59,FLASH59_SQ_03_2,,왕국군 레티아와 대화,왕국군 레티아의 요청대로 석화서리가 시작하기 전에 무사히 스파나스혼을 처치했습니다. 레티아에게 돌아가세요.,f_flash_59 FLASH59_RETIA 15,,f_flash_59,FLASH59_RETIA,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,FLASH59_SQ_04,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,boss_Sparnashorn_Q1,스파나스혼 처치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
37888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_06,작업장 정리,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_06,SSN_FLASH59_SQ_06,,도굴꾼 후베르타스와 대화,통곡의 광장의 도굴꾼 후베르타스가 누군가의 도움을 기다리고 있습니다,f_flash_59 FLASH59_HUBERTAS 15,,f_flash_59,FLASH59_HUBERTAS,NO,몬스터 처치,도굴꾼 후베르타스는 자신들이 도굴작업을 할 수 있도록 a지역의 몬스터를 처치해달라고 부탁했습니다.,f_flash_59 -815 109 -1025 450,,f_flash_59,,,도굴꾼 후베르타스와 대화,도굴꾼 후베르타스의 요청대로 a지역의 몬스터들을 충분히 처치했습니다. 후베르타스에게 돌아가세요.,f_flash_59 FLASH59_HUBERTAS 15,,f_flash_59,FLASH59_HUBERTAS,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,ALL,몬스터 처치,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
38912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_07,합법적 소득,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_07,SSN_FLASH59_SQ_07,,도굴꾼 후베르타스와 대화,통곡의 광장의 도굴꾼 후베르타스가 누군가의 도움을 기다리고 있습니다,f_flash_59 FLASH59_HUBERTAS 15,,f_flash_59,FLASH59_HUBERTAS,NO,몬스터의 발톱 수집,도굴꾼 벤자미나스는 왕국군들에게 비싼값에 거래되는 몬스터의 발톱을 구해와 달라고 요청했습니다.,f_flash_59 -815 109 -1025 450,,f_flash_59,,,도굴꾼 후베르타스와 대화,도굴꾼 후베르타스의 요청대로 몬스터의 발톱을 충분히 수집했습니다. 후베르타스에게 돌아가세요.,f_flash_59 FLASH59_HUBERTAS 15,,f_flash_59,FLASH59_HUBERTAS,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,NO,AND,FLASH59_SQ_07_ITEM,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,ALL,몬스터 처치,ALL,Succ_InvItemName1,Succ_InvItemCount1,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
39936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_08,적대적 갈취,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_08,SSN_FLASH59_SQ_08,,도굴꾼 후베르타스와 대화,통곡의 광장의 도굴꾼 후베르타스가 누군가의 도움을 기다리고 있습니다,f_flash_59 FLASH59_HUBERTAS 15,,f_flash_59,FLASH59_HUBERTAS,NO,석화 장물 훔치기,도굴꾼 후베르타스는 디코 도굴단이 a지역에 설치해둔 석화 장물을 훔쳐와 달라고 부탁했습니다.,f_flash_59 -1313 109 -339 550,,f_flash_59,,,도굴꾼 후베르타스와 대화,도굴꾼 후베르타스의 요청대로 디코 도굴단의 석화 장물을 훔쳐왔습니다. 후베르타스에게 돌아갑시다.,f_flash_59 FLASH59_HUBERTAS 15,,f_flash_59,FLASH59_HUBERTAS,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
40960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_09,눈물꽃,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_09,SSN_FLASH59_SQ_09,,도굴꾼 후베르타스와 대화,통곡의 광장의 도굴꾼 후베르타스가 누군가의 도움을 기다리고 있습니다,f_flash_59 FLASH59_HUBERTAS 15,,f_flash_59,FLASH59_HUBERTAS,NO,석화된 꽃 수집,도굴꾼 후베르타스는 대도시 귀족들에게 비싼값에 거래되는 석화된 꽃을 수집해오라고 했습니다.,f_flash_59 -236 109 -328 550,,f_flash_59,,,도굴꾼 후베르타스와 대화,도굴꾼 후베르타스의 요청대로 석화된 꽃을 충분히 수집했습니다. 후베르타스에게 돌아갑시다.,f_flash_59 FLASH59_HUBERTAS 15,,f_flash_59,FLASH59_HUBERTAS,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
41984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_10,그들의 방식,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_10,SSN_FLASH59_SQ_10,,도굴꾼 후베르타스와 대화,통곡의 광장의 도굴꾼 후베르타스가 누군가의 도움을 기다리고 있습니다,f_flash_59 FLASH59_HUBERTAS 15,,f_flash_59,FLASH59_HUBERTAS,NO,암호가 새겨진 물병 전달,도굴꾼 후베르타스는 경비병들 사이에 숨어있는 도굴꾼 벤자미나스를 찾아보라고 했습니다. 암호가 새겨진 물병을 병사들에게 건내면 벤자미나스가 알아보고 말을 걸거라고 합니다.,f_flash_59 -288 109 744 400,,f_flash_59,,,도굴꾼 벤자미나스와 대화,경비병들 사이에서 누군가가 부르고 있습니다!,f_flash_59 FLASH59_BENJAMINAS 15,,f_flash_59,FLASH59_BENJAMINAS,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
43008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_11,선의의 거짓말(1),FLASH59_SQ_02/선의의 거짓말/1,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_11,SSN_FLASH59_SQ_11,,도굴꾼 벤자미나스와 대화,통곡의 광장의 도굴꾼 벤자미나스가 누군가의 도움을 기다리고 있습니다.,f_flash_59 FLASH59_BENJAMINAS 15,,f_flash_59,FLASH59_BENJAMINAS,NO,향나는 돌가루 수집,도굴꾼 벤자미나스는 경비병들의 눈을 피해 동료 도굴꾼들을 통과시키기 위해 병사들을 따돌릴 방법을 말해주었습니다. A지역의 몬스터들에게서 향나는 돌가루를 수집합시다.,f_flash_59 677 58 -604 350,,f_flash_59,,,도굴꾼 벤자미나스와 대화,도굴꾼 벤자미나스의 요청대로 향나는 돌가루를 수집했습니다. 벤자미나스에게 돌아갑시다.,f_flash_59 FLASH59_BENJAMINAS 15,,f_flash_59,FLASH59_BENJAMINAS,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,FLASH59_SQ_10,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,FLASH59_SQ_11_ITEM,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,ALL,향나는 돌가루 수집,ALL,Succ_InvItemName1,Succ_InvItemCount1,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
44032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_12,선의의 거짓말(2),FLASH59_SQ_02/선의의 거짓말/2,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_12,SSN_FLASH59_SQ_12,,도굴꾼 벤자미나스와 대화,통곡의 광장의 도굴꾼 벤자미나스가 누군가의 도움을 기다리고 있습니다.,f_flash_59 FLASH59_BENJAMINAS 15,,f_flash_59,FLASH59_BENJAMINAS,NO,향나는 돌가루 묻히기,도굴꾼 벤자미나스는 수집해온 향나는 돌가루를 A지역의 몬스터들에게 묻혀서 살티스터를 유인하라고 했습니다.,f_flash_59 112 134 264 450,,f_flash_59,,,도굴꾼 벤자미나스와 대화,도굴꾼 벤자미나스의 제안대로 몬스터들에게 향나는 돌가루를 묻혔습니다. 살티스터가 나타나기 전에 다음 계획을 빠르게 실행하기 위해 벤자미나스에게 돌아갑시다.,f_flash_59 FLASH59_BENJAMINAS 15,,f_flash_59,FLASH59_BENJAMINAS,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,FLASH59_SQ_11,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
45056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH59_SQ_13,선의의 거짓말(3),FLASH59_SQ_02/선의의 거짓말/3,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH59_SQ_13,SSN_FLASH59_SQ_13,,도굴꾼 벤자미나스와 대화,통곡의 광장의 도굴꾼 벤자미나스가 누군가의 도움을 기다리고 있습니다.,f_flash_59 FLASH59_BENJAMINAS 15,,f_flash_59,FLASH59_BENJAMINAS,NO,왕국군 레티아와 대화,도굴꾼 벤자미나스는 계획대로 왕국군 레티아에게 살티스터가 나타났다고 전해달라고 했습니다. 왕국군들이 살티스터를 상대하기 위해 초소에서 벗어나면 벤자미나스의 동료들이 안전하게 이동할 수 있을 것입니다.,f_flash_59 FLASH59_RETIA 150,,f_flash_59,FLASH59_RETIA,,도굴꾼 벤자미나스와 대화,도굴꾼 벤자미나스의 동료들이 무사히 통과했습니다. 도굴꾼 벤자미나스에게 돌아갑시다.,f_flash_59 FLASH59_BENJAMINAS 15,,f_flash_59,FLASH59_BENJAMINAS,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,FLASH59_SQ_12,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,Layer,AND,boss_Saltistter_Q1,살티스터 처치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
46080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FLASH60_SQ_01,뒤치다꺼리,,SUB,YES,YES,NO,NO,YES,NPCDIALOG,NPCDIALOG,FLASH60_SQ_01,SSN_FLASH60_SQ_01,,경비병 고프덴과 대화,석화된 도시 스산한 장터에서 경비병 고프덴이 누군가의 도움을 기다리고 있습니다.,f_flash_60 FLASH60_GOFDEN 15,,f_flash_60,FLASH60_GOFDEN,NO,몬스터 처치,경비병 고프덴은 부족한 일손을 도와달라고 부탁했습니다. 주변 몬스터들을 처치하여 고프덴의 고충을 해결해 줍시다.,f_flash_60 917 150 -354 400,,f_flash_60,,,경비병 고프덴과 대화,경비병 고프덴의 요청대로 주변 몬스터들을 충분히 처치했습니다. 고프덴에게 돌아갑시다.,f_flash_60 FLASH60_GOFDEN 15,,f_flash_60,FLASH60_GOFDEN,AND,EQUAL,,,NO,,,,,,,,,,,,,,,AND,,>=,,>=,,>=,,>=,AND,,,,,AND,,,,,,AND,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,AND,,,,,AND,,,,,AND,,,,,,,YES,AND,,%s,,%s,,%s,,%s,AND,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,>=,,AND,ALL,주변 몬스터 처치,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AND,,,,,
