ClassID,Level,STR_Rate,CON_Rate,INT_Rate,MNA_Rate,DEX_Rate,Blockable,HPCount,ATK_RANGE,EXP_Rate,JEXP_Rate,SuperDropRegenRatio,SuperDropRatio,Scale,WlkMSPD,RunMSPD,SurroundSize,KDArmor,Drop_Etc,Drop_Gold,Drop_Weapon1,Drop_Weapon2,Drop_Armor1,Drop_Armor2,Hardness_ATK,Hardness_DEF,BaseOffset,FIXMSPD_BM,SecPerAngle,GuardImpactTime,FixedAttack,FixedDefence,FixedLife,ATKValue,ATKRange,DEFValue,CustomResist,CustomLife,MultipleLife,MultipleATKR,MonSR,MonSDR,AriesDEF,SlashDEF,StrikeDEF,ResFire,ResIce,ResPoison,ResWind,ResHoly,ResDark,BLOCK,PARRY,CustomEXP,CustomJobEXP,MultipleEXP,MultipleJobEXP,HitRng,SearchRange,AniASPD,NumOfAttack,HitTime1,HitTime2,HitTime3,BornTime,DeadTime,DyingTime,MinR,MaxR,ForceVel,SplRange,SplLimit,SplDam,BuffFreq,Ratio,PreDelay,LifeTime,Range,AppTime,HitRadius,Mass,Hit,RHP,KP,Hits,KDownPower,KDownVAngle,Stat,ACC,CRASH,KDRank,TargetMark,TargetWindow,Hide,ShowBaseInfoUI,DialogRotate,DialogChaseDist,QuestCount1,QuestCount2,QuestCount3,QuestCount4,NumArg1,NumArg2,NumArg3,NumArg4,UseAiOutOfPC,MonDmgRate,ShieldRate,HitDelayFix,CantGenRange,ClassName,Boss_UseZone,Name,StatType,Journal,SET,SET_ANI,SkillType,DropItemList,SimpleAI,Attribute,RaceType,ArmorMaterial,MoveType,Size,UniqueName,JobName,RingCommand,Tactics,BTree,BornScript,HeadIcon,Icon,MinimapIcon,TooltipType,TargetIcon,ModelType,BoneScale,AttachEffectIndex,DeadEffect,AttackType,HitType,HitProof,HitValue,DialogCursor,Faction,GroupName,Feature1,Feature2,OnCheat,MonRank,Grade,BornAni,SpecialDefType,SpecialAtkType,ImmuneBuff_BM,ImmuneDebuff,JobType,Race1,Race2,Race3,LayerType,WpnType,SkinType,BlowSoundType,DefSoundType,BlkSoundType,AtkType,ClassType,SplType,Buff,DefType,BlkType,Rotate,OBB,Obstacle,OBBSize,Interactive,Hittable,DropItemIndex,KdDead,HoldProof,PrevTMName,TMName,NextTMName,PrevTSName,TSName,NextTSName,IdleScript,ActiveSpawn,Enter,Leave,Dialog,Occupation,ViewInvi,SizeFont,QuestName,OnlyPCCheck,StrArg1,StrArg2,NpcMark,TargetMsg,UseTitle,AlwaysTitle,Ridable,OBBCheck,WeaponMaterial,ResistType,WeakType,MergeTable1,MergeClass1,MergeTable2,MergeClass2,Icon_Wiki,Desc,HateMark
41984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TR_Defense_Symbol,,디펜스 수호물,,TR_Defense_Symbol,D_abbey_statue,D_abbey_statue,Gold,,,Melee,,,Normal,S,,,,MON_SYMBOL_SIN,,,,icon_item_nothing,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,All,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
12288,0,0,0,0,0,0,0,0,0,0,0,0,0,20972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Elite,,바바우지스,,Goblin_Elite,Goblin_Elite,Goblin_Elite,Goblin_Elite,,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,2D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
43008,0,0,0,0,0,0,0,0,0,0,0,0,0,36700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zombie_Bolt,,나사 좀비,,Zombie_Bolt,Zombie_Bolt,Zombie_Bolt,Zombie_Bolt,GoblinSpear_sm,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,2D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
53248,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zombie_Berserker,,좀비 광전사,,Zombie_Berserker,Zombie_Berserker,Zombie_Berserker,Zombie_Berserker,,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,2D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
54272,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zombie_Berserker_Quest,,좀비 광전사,,Zombie_Berserker_Quest,Zombie_Berserker,Zombie_Berserker,Zombie_Berserker,,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,2D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
63488,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zombie_Bomber,,양초 좀비,,Zombie_Bomber,Zombie_Bomber,Zombie_Bomber,Zombie_Bomber,,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,2D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
8192,0,0,0,0,0,0,0,0,0,0,0,0,0,34079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zombie_archer,,좀비 궁수,,Zombie_archer,Zombie_archer,Zombie_archer,Zombie_Archer,GoblinSpear_sm,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
13312,0,0,0,0,0,0,0,0,0,0,0,0,0,34079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zombie_Overwatcher,,휠체어 좀비,,Zombie_Overwatcher,Zombie_Overwatcher,Zombie_Overwatcher,Zombie_Overwatcher,,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,2D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
18432,0,0,0,0,0,0,0,0,0,0,0,0,0,13107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HighBube_Archer,,하이 부베 궁수,5,HighBube_Archer,bumegoblin_archer,bumegoblin_archer,HighBube_Archer,HighBube_Archer,,Ice,Widling,Leather,Normal,M,,,,,BasicMonster,,,mon_Bume_Goblin_archer,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
38912,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New_desmodus,,데스모두스,2,New_desmodus,New_desmodus,New_desmodus,New_desmodus,New_desmodus,,Dark,Velnias,Leather,Flying,S,,,,,BasicMonster,,,mon_new_desmodus,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,일설에는 마족들이 전령으로 이용한다고도 합니다.,YES
48128,0,0,0,0,0,0,0,0,0,0,0,0,0,52429,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,32768,0,20352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Treasure_Goblin,,트레저 부베,,Treasure_Goblin,Goblin_spear_yellow,Goblin_spear,Goblin_Spear,Treasure_Goblin,,Melee,,,Normal,S,,,,MON_TREASURE,,,,icon_item_nothing,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
49152,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Spear,,부베 약탈자,3,Goblin_Spear,Goblin_spear,Goblin_spear,Goblin_Spear,Goblin_Spear,,Earth,Widling,Leather,Normal,M,,,,,BasicMonster,,,mon_goblin_spear,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,인간들에게 가장 자주 목격되는 부베입니다.,YES
52224,0,0,0,0,0,0,0,0,0,0,0,0,0,20972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Spear_red,,붉은 부베 약탈자,3,Goblin_Spear_red,Goblin_spear_red,Goblin_spear,Goblin_Spear_red,GoblinSpear,,Fire,Widling,Leather,Normal,M,,,,,BasicMonster,,,mon_goblin_spear_red,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,지난 몇 년간 부베 사회는 시간이 지날수록 급격히 분화되고 복잡해져 왔습니다. ,YES
53248,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Spear_D,,푸른 부베 약탈자,4,Goblin_Spear_D,Goblin_spear_blue,Goblin_spear,Goblin_Spear,GoblinSpear,,Ice,Widling,Leather,Normal,M,,,,MON_BASIC,,,,Goblin_Spear_Blue,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
54272,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Miners,,부베 광부,4,Goblin_Miners,Goblin_miner,Goblin_miner,Goblin_Miners,Goblin_Miners,,Earth,Widling,Leather,Normal,M,,,,,BasicMonster,,,mon_goblin_miner,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,"채굴하는 모습이 많이 목격되어 붙은 이름이지만, 부베 집단의 체계는 명확히 알려지지 않았기에 이들의 역할이 고정적인지는 모릅니다. ",YES
55296,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Miners_Red,,붉은 부베 광부,4,Goblin_Miners_Red,Goblin_miner_red,Goblin_miner,Goblin_Miners,Goblin_Miners_Red,,Fire,Widling,Leather,Normal,M,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
56320,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Miners_Blue,,푸른 부베 광부,4,Goblin_Miners_Blue,Goblin_miner_blue,Goblin_miner,Goblin_Miners,Goblin_Miners_cmine,,Ice,Widling,Leather,Normal,M,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Miners_Big,,대형 부베 광부,4,Goblin_Miners_Big,Goblin_miner_Big,Goblin_miner,Goblin_Miners,Goblin_Miners_cmine,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
24576,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Archer,,부베 궁수,5,Goblin_Archer,Goblin_archer,Goblin_archer,Goblin_Archer,Goblin_Archer,,Earth,Widling,Leather,Normal,M,,,,,BasicMonster,,,mon_goblin_archer,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,부베궁수는 투사무기에 특화된 모습을 보입니다. 혹자는 이런 점을 들어 부베의 직군이 명확히 짜져있다고 주장합니다.,YES
26624,0,0,0,0,0,0,0,0,0,0,0,0,0,55050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goblin_Archer_red,,붉은 부베 궁수,5,Goblin_Archer_red,Goblin_archer_red,Goblin_archer,Goblin_Archer_red,Goblin_Archer_red,,Fire,Widling,Leather,Normal,M,,,,,BasicMonster,,,mon_goblin_archer_red,,CreateMon,,3D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,부베들이 만든 활과 화살을 수거해서 사용하는 일도 가능하긴 합니다.,YES
61440,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesOfRagas,,눈팅이,,EyesOfRagas,EyesOfRagas,EyesOfRagas,Eyes,GoblinSpear_sm,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,2D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
6144,0,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,32768,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesOfSiknos,,눈까리,,EyesOfSiknos,EyesOfSiknos,EyesOfSiknos,Eyes,GoblinSpear_sm,,Melee,,,Normal,S,,,,,BasicMonster,,,icon_item_nothing,,CreateMon,,2D,,,,ATK,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,,,,,Warrior,,,,Terrestrial,Sword,Metal,Sword,Flesh,Sword,Single,Melee,,,,,YES,NO,NO,0;0;0,YES,YES,,TRUE,NO,,,,,,,,,,,,,FALSE,{@st43},,YES,,,,,YES,NO,NO,YES,ThinIron,,,MonsterConst,MonsterCP,Actor,Actor,,몬스터,YES
