ClassID,BornAniCount,DeadHideTime,DeadHideBlendTime,SpriteScale,TopOffset,MidOffset,BtmOffset,LODDist,PT_Body,PT_Shirt,PT_Pants,PT_PantsAdd1,PT_PantsAdd2,PT_Face,PT_Hair,PT_Hat,PT_Gloves,PT_Boots,PT_Belt,PT_Outer,PT_OuterAdd1,PT_OuterAdd2,WlkAniSPD,RunAniSPD,MoveCompleteLoop,ClassName,RootName,FileName,EffectPostFix,UseSilhouette,Full3D_Model,DirType,MorphFile,Render,AutoJump,UseBone,Retarget,RootNode,ForceHitDummy,TopDummy,LookAtNode,HitEffectNode,DamageTextNode,PT_BodyColor,PT_ShirtColor,PT_PantsColor,PT_PantsAdd1Color,PT_PantsAdd2Color,PT_FaceColor,PT_HairColor,PT_HatColor,PT_GlovesColor,PT_BootsColor,PT_BeltColor,PT_OuterColor,PT_OuterAdd1Color,PT_OuterAdd2Color,ItemARMBANDNode,ItemHELMETNode,ItemRH,ItemRHNode,ItemLH,ItemLHNode,CheckBoundingBox,HitRotate
52224,0,0,0,39322,0,0,0,0,52224,0,0,0,0,59392,0,0,0,0,0,0,0,0,0,0,0,soldier3_m_vine,soldier_m,soldier_m,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
53248,0,0,0,39322,0,0,0,0,26624,0,0,0,0,27648,0,0,0,0,0,0,0,0,33030,33030,0,npc_auctioneer,npc_auctioneer,npc_auctioneer,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
54272,0,0,0,39322,0,0,0,0,41984,0,0,0,0,43008,0,0,0,0,0,0,0,0,262,262,0,npc_auctionHelper,npc_auctionHelper,npc_auctionHelper,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
56320,0,0,0,39322,0,0,0,0,29696,0,0,0,0,56320,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer2_m,npc_low_lev_officer_m,npc_low_lev_officer_m,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
57344,0,0,0,39322,0,0,0,0,29696,0,0,0,0,57344,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer3_m,npc_low_lev_officer_m,npc_low_lev_officer_m,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
58368,0,0,0,39322,0,0,0,0,39936,0,0,0,0,58368,0,0,0,0,0,0,0,0,0,0,0,npc_knight2,npc_knight,npc_knight,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
59392,0,0,0,39322,0,0,0,0,37888,0,0,0,0,22528,0,0,0,0,0,0,0,0,0,0,0,npc_cleric_f_1,npc_healer,npc_healer,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
28672,0,0,0,39322,0,0,0,0,61440,0,0,0,0,62464,0,0,0,0,0,0,0,0,0,0,0,npc_pyromancer,npc_pyromancer,npc_pyromancer,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
29696,0,0,0,39322,0,0,0,0,59392,0,0,0,0,60416,0,0,0,0,0,0,0,0,0,0,0,npc_peltasta,npc_peltasta,npc_peltasta,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
30720,0,0,0,39322,0,0,0,0,63488,0,0,0,0,64512,0,0,0,0,0,0,0,0,0,0,0,npc_highlander,npc_highlander,npc_highlander,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
31744,0,0,0,39322,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,npc_bocordisciplebody1,npc_bocordisciplebody1,npc_bocordisciplebody1,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
32768,0,0,0,39322,0,0,0,0,2048,0,0,0,0,3072,0,0,0,0,0,0,0,0,0,0,0,npc_bocordisciplebody2,npc_bocordisciplebody2,npc_bocordisciplebody2,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
33792,0,0,0,39322,0,0,0,0,4096,0,0,0,0,5120,0,0,0,0,0,0,0,0,0,0,0,npc_bocordisciplegirl,npc_bocordisciplegirl,npc_bocordisciplegirl,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
34816,0,0,0,39322,0,0,0,0,6144,0,0,0,0,7168,0,0,0,0,0,0,0,0,0,0,0,npc_huntermaster,npc_huntermaster,npc_huntermaster,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
35840,0,0,0,39322,0,0,0,0,8192,0,0,0,0,9216,0,0,0,0,0,0,0,0,0,0,0,npc_quarrelmaster,npc_quarrelmaster,npc_quarrelmaster,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
36864,0,0,0,39322,0,0,0,0,10240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_wizdom_owl,npc_wizdom_owl,npc_wizdom_owl,,YES,YES,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
37888,0,0,0,39322,0,0,0,0,11264,0,0,0,0,12288,0,0,0,0,0,0,0,0,0,0,0,npc_bocormaster,npc_bocormaster,npc_bocormaster,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
38912,0,0,0,39322,0,0,0,0,13312,0,0,0,0,14336,0,0,0,0,0,0,0,0,0,0,0,npc_cryomancer,npc_cryomancer,npc_cryomancer,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
39936,0,0,0,39322,0,0,0,0,18432,0,0,0,0,19456,0,0,0,0,0,0,0,0,0,0,0,npc_sculptor,npc_sculptor,npc_sculptor,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
40960,0,0,0,39322,0,0,0,0,55680,0,0,0,0,55808,0,0,0,0,0,0,0,0,0,0,0,npc_sout_hunter,npc_sout_hunter,npc_sout_hunter,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
41984,0,0,0,39322,0,0,0,0,29696,0,0,0,0,28672,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer4_m,npc_low_lev_officer_m,npc_low_lev_officer_m,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
43008,0,0,0,39322,0,0,0,0,29696,0,0,0,0,29696,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer5_m,npc_low_lev_officer_m,npc_low_lev_officer_m,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
44032,0,0,0,39322,0,0,0,0,29696,0,0,0,0,30720,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer6_m,npc_low_lev_officer_m,npc_low_lev_officer_m,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
45056,0,0,0,39322,0,0,0,0,29696,0,0,0,0,31744,0,0,0,0,0,0,0,0,0,0,0,npc_low_lev_officer7_m,npc_low_lev_officer_m,npc_low_lev_officer_m,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
46080,0,0,0,39322,0,0,0,0,39168,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,npc_matron2,npc_matron2,npc_matron2,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
47104,0,0,0,39322,0,0,0,0,41984,0,0,0,0,33792,0,0,0,0,0,0,0,0,32768,39191,0,npc_matron3,npc_matron3,npc_matron3,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
48128,0,0,0,39322,0,0,0,0,39200,0,0,0,0,34816,0,0,0,0,0,0,0,0,32768,39191,0,npc_matron4,npc_matron4,npc_matron4,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
49152,0,0,0,39322,0,0,0,0,41984,0,0,0,0,35840,0,0,0,0,0,0,0,0,32768,39191,0,npc_matron5,npc_matron5,npc_matron5,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
50176,0,0,0,39322,0,0,0,0,41984,0,0,0,0,36864,0,0,0,0,0,0,0,0,32768,39191,0,npc_matron6,npc_matron6,npc_matron6,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
51200,0,0,0,39322,0,0,0,0,31744,0,0,0,0,37888,0,0,0,0,0,0,0,0,0,0,0,npc_miner2,npc_miner2,npc_miner2,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
52224,0,0,0,39322,0,0,0,0,24576,0,0,0,0,51200,0,0,0,0,0,0,0,0,58996,39191,0,npc_village_uncle_5,npc_village_uncle_5,npc_village_uncle_5,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
53248,0,0,0,39322,0,0,0,0,24576,0,0,0,0,38912,0,0,0,0,0,0,0,0,58996,39191,0,npc_village_uncle_6,npc_village_uncle_6,npc_village_uncle_6,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
54272,0,0,0,39322,0,0,0,0,24576,0,0,0,0,39936,0,0,0,0,0,0,0,0,58996,39191,0,npc_village_uncle_7,npc_village_uncle_7,npc_village_uncle_7,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
55296,0,0,0,39322,0,0,0,0,50176,0,0,0,0,49152,0,0,0,0,0,0,0,0,58996,39191,0,npc_village_uncle_8,npc_village_uncle_8,npc_village_uncle_8,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
56320,0,0,0,39322,0,0,0,0,50176,0,0,0,0,23552,0,0,0,0,0,0,0,0,58996,39191,0,npc_village_uncle_9,npc_village_uncle_9,npc_village_uncle_9,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
57344,0,0,0,39322,0,0,0,0,50176,0,0,0,0,25600,0,0,0,0,0,0,0,0,58996,39191,0,npc_village_uncle_100,npc_village_uncle_100,npc_village_uncle_100,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
58368,0,0,0,39322,0,0,0,0,50176,0,0,0,0,38912,0,0,0,0,0,0,0,0,58996,39191,0,npc_village_uncle_110,npc_village_uncle_110,npc_village_uncle_110,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
59392,0,0,0,39322,0,0,0,0,50176,0,0,0,0,39936,0,0,0,0,0,0,0,0,58996,39191,0,npc_village_uncle_120,npc_village_uncle_120,npc_village_uncle_120,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
60416,0,0,0,39322,0,0,0,0,44032,0,0,0,0,36864,0,0,0,0,0,0,0,0,63963,39191,0,npc_c_matron6,npc_c_matron6,npc_c_matron6,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
61440,0,0,0,39322,0,0,0,0,45056,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,npc_c_blacksmith,npc_c_blacksmith,npc_c_blacksmith,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
62464,0,0,0,39322,0,0,0,0,46080,0,0,0,0,36864,0,0,0,0,0,0,0,0,0,0,0,npc_c_equipment_dealers,npc_c_equipment_dealers,npc_c_equipment_dealers,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
63488,0,0,0,39322,0,0,0,0,47104,0,0,0,0,45056,0,0,0,0,0,0,0,0,58996,39191,0,npc_c_tool_merchants,npc_c_tool_merchants,npc_c_tool_merchants,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
64512,0,0,0,39322,0,0,0,0,48128,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,npc_c_sculptor,npc_c_sculptor,npc_c_sculptor,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
0,0,0,0,39322,0,0,0,0,38832,0,0,0,0,36624,0,0,0,0,0,0,0,0,0,0,0,npc_village_female,npc_matron2,npc_matron2,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
1024,0,0,0,39322,0,0,0,0,38816,0,0,0,0,26624,0,0,0,0,0,0,0,0,0,0,0,npc_cleric_f_2,npc_healer,npc_healer,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
2048,0,0,0,39322,0,0,0,0,38656,0,0,0,0,0,34448,0,0,0,0,0,0,0,32768,51773,0,npc_wife_1,npc_matron,npc_matron,,YES,NO,Dir_8,,Normal,YES,Yes,No,Bip01,Bip01 Spine2,Bip01 Head,Bip01 Head,,,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,0;0;0;0,,,,,,,NO,YES
